Unnamed: 0,replicate,sample_size,Ne,length,recombination_rate,mutation_rate,error_param,edges,n_trees,n_sites,seed,fastARG_completed,ARGweaver_completed,tsinfer_completed,RentPlus_completed,fastARG_0_wRFunrooted,fastARG_0_KCrooted,fastARG_0_SPRunrooted,fastARG_ts_filesize,fastARG_memory,fastARG_0_RFrooted,fastARG_edges,fastARG_0_pathunrooted,fastARG_0_RFunrooted,fastARG_cputime,fastARG_0_wRFrooted,RentPlus_0_SPRunrooted,RentPlus_0_KCrooted,RentPlus_0_RFrooted,RentPlus_0_wRFrooted,RentPlus_0_wRFunrooted,RentPlus_0_RFunrooted,RentPlus_0_pathunrooted,RentPlus_cputime,RentPlus_memory,tsinfer_2_wRFunrooted,tsinfer_max_polytomy,tsinfer_0_wRFunrooted,tsinfer_2_KCrooted,tsinfer_mean_polytomy,tsinfer_2_RFunrooted,tsinfer_0_RFunrooted,tsinfer_0_SPRunrooted,tsinfer_2_pathunrooted,tsinfer_2_RFrooted,tsinfer_2_SPRunrooted,tsinfer_0_pathunrooted,tsinfer_0_wRFrooted,tsinfer_ts_filesize,tsinfer_var_polytomy,tsinfer_cputime,tsinfer_2_wRFrooted,tsinfer_memory,tsinfer_edges,tsinfer_0_RFrooted,tsinfer_0_KCrooted,ARGweaver_edges,ARGweaver_0_KCrooted,ARGweaver_memory,ARGweaver_ts_filesize,ARGweaver_0_SPRunrooted,ARGweaver_0_pathunrooted,ARGweaver_0_RFunrooted,ARGweaver_0_wRFunrooted,ARGweaver_0_RFrooted,ARGweaver_cputime,ARGweaver_0_wRFrooted,ARGweaver_iterations
1092,78,16,5000,1000000,1e-08,2.0000000000000003e-10,0,1823,555,7,892015068,True,False,True,True,69611.12079636997,24.23779686931775,5.620264361558467,7068.0,2048000.0,26.20482537884911,47.0,36.81302906563204,24.14169537884911,0.0,69611.74696480224,5.964954,28.991884430511746,26.352724,,,24.295502,34.376301272019916,0.52,44097536.0,69890.47197678061,8.0,69890.47197678062,25.8271439935254,4.8,23.37429739625597,14.759944801157316,,32.40387185448201,25.40417739279784,5.644464356051726,42.45164999439014,69890.48497678063,7948.0,5.36,0.93,69890.48497678063,58683392.0,24.0,15.772944801157315,19.387114229073468,,,,,,,,,,,,
1093,78,16,5000,1000000,1e-08,2.0000000000000003e-10,EmpiricalErrorPlatinum1000G,1823,555,7,892015068,True,True,True,True,69611.12079636997,24.23779686931775,5.620264361558467,7068.0,2019328.0,26.20482537884911,47.0,36.81302906563204,24.14169537884911,0.0,69611.74696480224,5.964954,28.991884430511746,26.352724,,,24.295502,34.376301272019916,0.43,43020288.0,69890.47197678061,8.0,69890.47197678062,25.8271439935254,4.8,23.37429739625597,14.759944801157316,,32.40387185448201,25.40417739279784,5.644464356051726,42.45164999439014,69890.48497678063,7948.0,5.36,1.03,69890.48497678063,58626048.0,24.0,15.772944801157315,19.387114229073468,1807.7777777777767,23.63114107432385,1224122368.0,77116.88888888889,5.9068332,32.41781569884561,24.7035544,113620.48590163635,26.7002228,34545.29,113642.08759413374,"0,20,40,60,80,100,120,140,160,180"
1094,78,16,5000,1000000,1e-08,7.368062997280773e-10,0,2069,632,58,1056741354,True,True,True,True,75716.80197676134,20.73707858480789,4.081939945816966,16140.0,1974272.0,18.73905732214416,225.0,24.307246104272128,16.492060694545366,0.0,75721.35753242731,4.262299,19.730862327806353,19.12916,,,17.036532,23.47704287272038,1.53,68972544.0,76443.25869890967,34.0,76443.25869890969,26.050098872967897,5.314285714285714,19.693366843705753,15.581897665932471,,25.374116263134056,21.756190326313444,5.018997447512178,29.09071199265384,76444.28479361637,15908.0,35.529795918367356,1.0,76444.28479361637,59097088.0,186.0,16.838653141224512,17.602829926329076,1872.888888888889,20.137882298096248,1235849216.0,79840.44444444444,4.5776047,26.17094555278767,18.7412856,110632.13170109752,20.671141,36131.23,110824.45635315977,"0,20,40,60,80,100,120,140,160,180"
1095,78,16,5000,1000000,1e-08,7.368062997280773e-10,EmpiricalErrorPlatinum1000G,2069,632,58,1056741354,True,False,True,True,75776.2002412603,19.34574550300817,5.07453939512671,17884.0,2093056.0,22.063179993999228,272.0,26.48951331532102,20.05897199501621,0.0,75780.23928440691,4.467048,20.951782720414602,20.277834,,,18.207896,25.168829584072878,1.7100000000000002,70549504.0,76443.25261655428,34.0,76443.25261655428,25.843333991205448,5.764705882352941,19.5700909423134,15.80896126268068,,25.83347349406025,21.552835843831406,4.874346939255203,28.19808849457965,76444.17056300053,16196.0,35.179930795847746,0.98,76444.17056300053,58867712.0,196.0,17.069255795133632,18.42294994985784,,,,,,,,,,,,
1096,78,16,5000,1000000,1e-08,2.714417616594907e-09,0,1562,481,175,1559057698,True,False,True,True,60400.481170914885,16.921569228279807,3.4287068235236577,23948.0,2031616.0,14.811108767827903,308.0,19.15733423342095,12.614568475320134,0.0,60405.69338097151,2.658969,14.496260403720626,11.049624,,,9.3095,16.643698856529245,4.2299999999999995,163463168.0,61307.532018454425,34.0,61307.532018454425,14.947194121853494,4.5205479452054815,11.758550489423067,10.027260316114594,2.7946701737173583,19.106523618736453,13.388499464372414,3.151224656373917,19.927526087979626,61310.04336135117,26092.0,20.03039969975605,1.22,61310.04336135117,58679296.0,330.0,11.474934855042708,13.903761086891874,,,,,,,,,,,,
1097,78,16,5000,1000000,1e-08,2.714417616594907e-09,EmpiricalErrorPlatinum1000G,1562,481,175,1559057698,True,False,True,True,60182.139299319475,18.147402194460064,3.4511247665976708,25516.0,2125824.0,15.084698793602293,345.0,19.778750971352395,12.908950102619356,0.0,60187.76773324254,2.956611,15.019684115764791,11.71015,,,10.01739,17.21918286358138,4.04,157380608.0,61306.34697426691,35.0,61306.34697426691,15.28173509072264,4.776315789473684,12.327122480621664,10.596703209386678,3.7866128606625513,19.077484345802823,14.024902343769252,3.287572860538233,19.891232987949994,61309.040397290126,27228.0,20.83154432132964,1.09,61309.040397290126,59183104.0,363.0,12.077390319024124,14.069302723790464,,,,,,,,,,,,
1098,78,16,5000,1000000,1e-08,1e-08,0,2131,652,818,1302842747,True,False,True,True,79198.79393932523,15.828305305854244,3.3775507837767744,72764.0,2125824.0,14.614024276983088,897.0,18.49214854052761,12.454535003855163,0.02,79209.18476320227,2.640487,12.358680989181355,10.642428,,,9.203498,15.127858265197576,8.11,344494080.0,81811.52285543446,126.0,81811.52285543448,13.186303510509513,4.46530612244898,11.240779090677467,9.986373254003981,2.196842048391882,17.531702725352563,12.5883773781194,3.1584399120884195,18.215384917459414,81814.8062103476,80404.0,70.56716368179927,1.12,81814.80621034758,59437056.0,1094.0,11.23587862277784,12.215074724719491,,,,,,,,,,,,
1099,78,16,5000,1000000,1e-08,1e-08,EmpiricalErrorPlatinum1000G,2131,652,818,1302842747,True,True,True,True,78697.83679867111,17.04238291346822,3.7124301578394814,86220.0,2142208.0,16.63136736390327,1248.0,20.02967679031284,14.31692455508026,0.02,78716.01098723043,2.991441,13.165723703307927,12.061832,,,10.60552,16.55559422066011,8.22,343056384.0,81810.96783137534,166.0,81810.96783137535,14.107365068748065,4.694158075601375,12.664660000724108,11.086609197152216,2.2215508000030257,18.574092514700176,14.092279940027444,3.4702994282252995,19.84533206187964,81813.99014741191,90212.0,101.40130607810491,1.36,81813.99014741193,59908096.0,1366.0,12.405708536712165,12.814043989232507,2527.857142857143,13.080825421893024,1322897408.0,104911.42857142855,3.4819767999999995,17.92999063664782,12.4703908,78723.84880474964,13.7969714,37050.81,79537.97632896564,"0,20,40,60,80,100,120,140,160,180"
1100,78,16,5000,1000000,1e-08,3.6840314986403866e-08,0,1824,547,2333,488540742,True,False,True,True,63771.06432730032,15.28481715929498,2.573584106540096,143732.0,2252800.0,11.129931740312102,1166.0,15.013648536891642,8.64802262505131,0.06,63790.01031366155,1.904705,9.623072150061914,6.857392,,,5.906998,11.930016940371264,17.0,743014400.0,66268.15125681937,148.0,66268.15125681934,10.125722276328721,4.226086956521739,6.979756503673638,6.5238378253851055,1.7970130338002268,13.069808653552508,7.753903943063129,2.043628336223684,13.497783737633533,66269.79629382155,155044.0,69.0677252678009,1.57,66269.79629382155,62337024.0,1458.0,7.232432414391918,9.628631385540734,,,,,,,,,,,,
1101,78,16,5000,1000000,1e-08,3.6840314986403866e-08,EmpiricalErrorPlatinum1000G,1824,547,2333,488540742,True,True,True,True,64915.11913311157,17.003043598028864,3.187585284773596,180612.0,2265088.0,14.56388710368118,2118.0,17.787741104550477,11.886717222415072,0.11,64970.771999138036,2.344563,10.749308505868308,8.7191,,,7.671158,13.812802377031574,17.46,724082688.0,66267.67549513326,236.0,66267.67549513326,11.038244586284888,4.61010101010101,8.431011276776152,7.744612858556557,2.030030117640253,14.609814047171971,9.361236834871434,2.3860716709430583,15.068442334054687,66269.52194193083,185012.0,121.19545352515051,1.67,66269.52194193084,62488576.0,2282.0,8.581141509799679,10.303209767294664,2161.2,9.9988781209034,1267707904.0,90288.8,2.1635694,13.159089956246824,7.2720804,42340.4982940115,8.1397046,32761.63,42816.411905533816,"0,20,40,60,80,100,120,140,160,180"
1102,78,16,5000,1000000,1e-08,1.3572088082974523e-07,0,1730,520,8901,162161343,True,True,True,True,59698.38937954168,13.545541280670555,1.9371382721349208,422404.0,2998272.0,8.159600255948265,1572.0,10.78284111505694,5.53092816863513,0.29,59714.6345858425,1.288319,6.9363917581406245,4.445056,,,3.54335,7.681138786286089,45.14,1595494400.0,65603.17669225487,213.0,65603.1766922549,6.1519131444513535,3.96745027124774,5.215310619165303,4.835195122908104,1.7433730943805044,9.721496885876672,5.646202753871063,1.8734062018477333,10.494417094640516,65604.65109225937,446308.0,86.04234015349451,2.59,65604.65109225936,70500352.0,2194.0,5.2598658391062845,6.133520049203455,1885.0,5.901894399268265,1306591232.0,79463.2,1.2495441,7.078867060499817,3.27615,24852.92286764108,3.8869634,41313.11,25267.48339264981,"0,20,40,60,80,100,120,140,160,180"
1103,78,16,5000,1000000,1e-08,1.3572088082974523e-07,EmpiricalErrorPlatinum1000G,1730,520,8901,162161343,True,False,True,True,72678.79350829117,15.64255250685923,3.550527339717207,633516.0,2928640.0,15.12899447897374,7064.0,18.06406584875557,12.674800204805868,1.06,72744.09886916267,2.222324,8.950909028226999,7.904442,,,6.973458,12.417773220604323,47.56,1057497088.0,65601.95494063894,630.0,65601.95494063893,7.870832609348433,4.848772763262074,7.5824962340418205,6.989351785608203,2.2384497547579882,12.707289002418545,8.174744272031855,2.4110992895920496,13.307999049858253,65603.2039811931,588940.0,329.90507964986773,3.27,65603.20398119313,75202560.0,6124.0,7.541496459970618,7.549519589864575,,,,,,,,,,,,
1104,78,16,5000,1000000,1e-08,5e-07,0,1674,507,30754,248531048,True,True,True,True,56245.848626292616,11.593474381308965,0.8738836626636706,1302748.0,5156864.0,4.854885255374668,1736.0,5.245471478637646,2.234987227710136,1.21,56286.41295720169,0.497242,4.462888379277695,1.977144,,,1.249656,3.261510334169522,258.49,6494883840.0,61206.618072548925,203.0,61206.618072548925,2.7553478016875537,4.007849293563579,1.9009231923283247,1.8536908879752168,0.6729572385044346,4.551793565334329,2.043017371967395,0.7496272802880055,4.714064105330636,61206.97141962751,1333956.0,74.16791327085116,5.84,61206.97141962751,103616512.0,2553.0,1.9938885553433159,2.7961350371280704,1886.111111111111,3.4229099810229022,1224876032.0,79781.77777777777,0.3632185,2.5471966846506966,0.920349,15857.496623110546,1.3834132,40939.34,16265.97329990868,"0,20,40,60,80,100,120,140,160,180"
1105,78,16,5000,1000000,1e-08,5e-07,EmpiricalErrorPlatinum1000G,1674,507,30754,248531048,True,True,True,True,108950.94327164954,15.511680600197186,3.060125942906784,1955116.0,5103616.0,13.022528734425409,18685.0,15.652101521727872,10.327380055453187,10.13,109098.280650065,1.562724,7.120549172323307,5.228272,,,4.5078,9.008900608134994,186.54,4070461440.0,61206.89804459352,1797.0,61206.89804459354,5.850435932634975,5.534159292035398,4.858068477956164,4.492309797869172,1.1874933904127467,9.125282367024905,5.2433409736965535,1.6471260473465312,9.499574458363208,61207.67832041713,1804812.0,1212.7203375675465,11.51,61207.67832041711,127074304.0,15634.0,4.847372164652494,5.594671550450021,2040.625,3.640353932077,1279627264.0,85592.0,0.5225508999999999,3.3546315350504785,1.3650846,18417.957567077443,1.7757612000000005,37191.3,18865.92575923245,"0,20,40,60,80,100,120,140,160,180"
1106,79,16,5000,1000000,1e-08,2.0000000000000003e-10,0,1873,549,8,1633476933,True,True,True,True,61443.32668384634,19.369979960062363,5.508908916014353,8388.0,1970176.0,24.928946611624237,80.0,27.43598031407905,22.966895773592434,0.0,61445.251368984296,5.365502,24.415603430908796,25.10853,,,22.895728,28.130018922900998,0.55,43986944.0,61726.332493531874,9.0,61726.332493531874,23.1793920592667,4.6,23.132113759133677,16.68496715728239,,30.42793568602417,25.20037748630077,5.620517543500769,34.366381882910964,61727.42823599574,8804.0,5.24,0.93,61727.42823599574,58703872.0,46.0,18.11500593426921,17.850147690045773,1791.7,22.087562475142327,1246629888.0,76434.4,5.7963565,30.98452949500627,24.4332812,105231.9165859558,26.4150798,32381.950000000004,105318.61479413744,"0,20,40,60,80,100,120,140,160,180"
1107,79,16,5000,1000000,1e-08,2.0000000000000003e-10,EmpiricalErrorPlatinum1000G,1873,549,8,1633476933,True,True,True,True,61430.680171466614,19.07849143705014,5.647754984760576,8292.0,2035712.0,24.874448255922488,77.0,26.838071208506133,22.837946666892773,0.0,61430.81435346661,5.642652,24.804700686434565,26.007702,,,23.790614,30.122546908034835,0.39999999999999997,47407104.0,61723.1813765168,9.0,61723.1813765168,26.305683790060176,4.6,23.591376607183427,17.881561859891914,,31.27086607654777,25.591120807183408,5.758140283800732,32.06377987458005,61724.73732273531,8804.0,4.839999999999999,0.97,61724.737322735324,58396672.0,46.0,19.292090225908467,19.539543636332734,1838.3,23.111669757943698,1272737792.0,78149.6,5.8206456000000015,31.880231148501238,24.504351,104773.18505968626,26.504315000000002,27525.16,104840.48383972439,"0,20,40,60,80,100,120,140,160,180"
1108,79,16,5000,1000000,1e-08,7.368062997280773e-10,0,1784,548,55,373686840,True,True,True,True,69036.6989156659,20.91364838572069,4.8818087698024835,15196.0,2064384.0,21.737446754132584,204.0,24.481504135603643,19.37118943534205,0.0,69042.09694558954,4.697716,19.9104073907623,20.55877,,,18.40725,24.483029891394917,1.26,67424256.0,69567.00176218327,21.0,69567.00176218327,26.112650432252888,4.631578947368421,19.60609229397964,17.114494487410315,,27.000034675745397,21.70125550833861,4.8628777278948006,26.872059448749102,69569.47373682616,15516.0,15.232686980609419,0.91,69569.47373682613,59002880.0,176.0,19.015541159777978,22.73714427424638,1820.7777777777767,18.732005143456355,1206452224.0,77854.66666666669,4.999455,26.071929799000806,20.0871292,102025.58106586992,21.9370824,29388.58,102297.60129765312,"0,20,40,60,80,100,120,140,160,180"
1109,79,16,5000,1000000,1e-08,7.368062997280773e-10,EmpiricalErrorPlatinum1000G,1784,548,55,373686840,True,True,True,True,69007.48213366723,19.270912651185924,4.726806111167699,14876.0,2031616.0,21.00433093404248,197.0,24.806609924923357,18.91986850485997,0.0,69011.21703023942,4.763275,20.23423014141051,20.596346,,,18.464132,24.93098764513369,1.8,78196736.0,69567.11531868755,20.0,69567.11531868756,24.496785331363373,4.567567567567568,19.615233186749755,16.743740556211332,,25.981461408231336,21.752184933487523,4.9391867720905145,26.37749486223419,69569.29800448037,15292.0,17.758948137326513,0.95,69569.2980044804,59138048.0,169.0,18.597456388298273,20.29266831396951,1959.5,19.46278022878385,1247268864.0,83036.0,5.174125599999999,26.77713920770497,20.7724368,103979.29069238337,22.635986,27917.04,104230.36168281801,"0,20,40,60,80,100,120,140,160,180"
