Unnamed: 0,replicate,sample_size,Ne,length,recombination_rate,mutation_rate,error_param,edges,n_trees,n_sites,seed,RentPlus_completed,ARGweaver_completed,tsinfer_completed,fastARG_completed,tsinfer_memory,tsinfer_0_wRFunrooted,tsinfer_0_RFrooted,tsinfer_2_wRFrooted,tsinfer_max_polytomy,tsinfer_0_KCrooted,tsinfer_2_RFrooted,tsinfer_0_pathunrooted,tsinfer_2_SPRunrooted,tsinfer_2_KCrooted,tsinfer_2_wRFunrooted,tsinfer_0_SPRunrooted,tsinfer_2_RFunrooted,tsinfer_mean_polytomy,tsinfer_0_RFunrooted,tsinfer_2_pathunrooted,tsinfer_0_wRFrooted,tsinfer_ts_filesize,tsinfer_var_polytomy,tsinfer_cputime,tsinfer_edges,RentPlus_0_SPRunrooted,RentPlus_0_wRFrooted,RentPlus_0_RFrooted,RentPlus_0_wRFunrooted,RentPlus_memory,RentPlus_0_pathunrooted,RentPlus_0_KCrooted,RentPlus_cputime,RentPlus_0_RFunrooted,fastARG_edges,fastARG_0_RFunrooted,fastARG_0_wRFrooted,fastARG_0_KCrooted,fastARG_cputime,fastARG_0_RFrooted,fastARG_0_pathunrooted,fastARG_0_SPRunrooted,fastARG_memory,fastARG_ts_filesize,fastARG_0_wRFunrooted,ARGweaver_edges,ARGweaver_0_RFunrooted,ARGweaver_0_pathunrooted,ARGweaver_iterations,ARGweaver_memory,ARGweaver_0_SPRunrooted,ARGweaver_0_KCrooted,ARGweaver_cputime,ARGweaver_0_wRFrooted,ARGweaver_0_RFrooted,ARGweaver_0_wRFunrooted,ARGweaver_ts_filesize
10,0,16,5000,100000,1e-08,1.1745865883549928e-06,0,211,54,6748,1927017078,True,True,True,True,62676992.0,57806.34441112834,1.0668181131730845,57806.631004151066,28.0,1.9146855730772825,1.2059961020129333,3.88185491373625,0.5135094287024031,1.9508954229078512,57806.34441112832,0.20429711275107565,1.1193619074271943,3.885057471264368,0.980386985768642,3.2476336235539103,57806.63100415105,289612.0,15.458052582903953,2.0,338.0,0.39235,,2.09698,,2541359104.0,2.4377854269226877,5.720788688470938,42.300000000000004,0.89814,237.0,0.9982320913781644,56942.4537262004,14.246999897912811,0.05,4.697199494051821,2.4102672168053982,0.4116313329982921,2719744.0,284212.0,56901.69907270272,252.7,0.55745,1.6125287976528817,"0,20,40,60,80,100,120,140,160,180",177766400.0,0.25154299999999996,5.317459855728653,3295.9600000000005,14756.06433049434,0.959652,14724.566844561798,14882.4
11,0,16,5000,100000,1e-08,1.1745865883549928e-06,EmpiricalErrorPlatinum1000G,211,54,6748,1927017078,True,True,True,True,68063232.0,57803.52705990891,5.688845757903459,57804.54938881218,362.0,6.175963347200785,6.0864039355885176,10.779706388439193,2.0427080168620906,6.519312825801585,57803.52705990891,1.8214083558180647,5.6099040817182315,5.829754601226994,5.241599468809206,10.654722448903057,57804.54938881218,413956.0,278.3467833753623,2.96,3801.0,1.72186,,5.9373,,1197998080.0,9.60497799766767,8.403954788587727,22.04,4.83054,4600.0,11.746495723237588,54097.323499884784,15.52082795663816,0.6,14.654792382302695,16.95021481185531,3.5014593450512117,2719744.0,452516.0,54021.53785345298,269.2,1.6582519999999998,4.056309906832738,"0,20,40,60,80,100,120,140,160,180",152670208.0,0.709105,6.1257439615896,3202.07,16735.96815328877,2.309556,16715.958995730594,15482.4
12,0,16,5000,100000,1e-08,3.5000000000000016e-06,0,204,55,20504,1088278859,True,True,True,True,73916416.0,58518.903503937014,0.3080636885493866,58519.01094550874,29.0,0.6791620110394672,0.3102661749802775,0.8730898227629532,0.11201795797189512,0.6747636657647867,58518.90350393699,0.10812300224102964,0.27468665160930417,3.609756097560976,0.2727246760836721,0.8590512616279979,58519.01094550872,838372.0,13.091612135633552,3.35,296.0,0.06133,,1.0808,,5231292416.0,0.5027314335108136,4.010406520787339,707.57,0.16494,231.0,0.19140848161282006,57508.94566498522,10.157517154702647,0.16,2.944808162830509,0.5425340111774123,0.06738426682299703,4259840.0,834180.0,57486.14952271159,259.9,0.07819000000000001,0.2407249914629847,"0,20,40,60,80,100,120,140,160,180",157986816.0,0.029382,2.112881599856628,3201.93,15163.565454814825,0.372234,14802.39498217589,15157.6
13,0,16,5000,100000,1e-08,3.5000000000000016e-06,EmpiricalErrorPlatinum1000G,204,55,20504,1088278859,True,True,True,True,97816576.0,58519.95028603487,3.6951736913179305,58520.34063741128,707.0,3.905437759038549,4.050986857192038,7.911997412905851,1.2547834134397111,4.186422841073499,58519.95028603487,0.8674676436205504,3.8253027841611074,6.090219224283304,3.4895325275039277,7.506247827469659,58520.34063741128,1086380.0,590.7751657192256,8.1,7223.0,1.13014,,3.9888,,2918191104.0,6.820915486455632,6.36901317197744,46.78,3.14376,9958.0,7.943205122498777,64692.67390390441,14.062159588326555,3.86,10.72765733482322,13.10393268917401,2.39403598531534,4186112.0,1210036.0,64631.669881131296,258.125,0.73841,2.643402746187186,"0,20,40,60,80,100,120,140,160,180",161189888.0,0.359287,2.8114519885263403,3805.28,15329.11868553254,1.021844,14986.661582774443,15092.0
14,1,16,5000,100000,1e-08,4.999999999999999e-09,0,284,80,47,567844019,True,True,True,True,58122240.0,103137.86004774334,9.391366687334829,103140.77663653107,11.0,11.629663517945067,11.621313518981855,19.598852282410977,3.0345970929116186,13.9763671470021,103137.86004774332,,10.296841914209645,3.5416666666666665,8.382077014379451,15.918385432192068,103140.77663653107,11964.0,4.581597222222221,1.13,85.0,2.15353,,9.47326,,68669440.0,13.203930434051273,11.90703655571886,0.96,7.7626,87.0,9.212796997912664,102737.96069272305,12.874538629283547,0.0,11.194690325648573,15.076146795888178,2.9117421472638236,2060288.0,10268.0,102736.01160779678,259.0,12.098246,16.78416055156973,"0,20,40,60,80,100,120,140,160,180",193724416.0,3.326276,13.442338627007127,2562.8099999999995,106617.546835506,13.856190000000002,105708.02978556436,15220.0
15,1,16,5000,100000,1e-08,4.999999999999999e-09,EmpiricalErrorPlatinum1000G,284,80,47,567844019,True,True,True,True,58073088.0,103155.26101140588,13.655774705284019,103157.19345429608,13.0,13.27452024718699,15.21626079717677,20.258798012199897,3.75796484815089,15.021140909831464,103155.26101140588,,13.910464744575965,3.6129032258064515,12.646070279671006,18.95006462994436,103157.19345429608,12988.0,5.527575442247658,1.01,112.0,2.24453,,10.24726,,67915776.0,13.901002048588968,12.271897780628386,1.07,8.5918,120.0,12.599502028677422,102651.99020253599,17.318667060387572,0.0,15.574874979066243,17.475896273174357,3.7639437707254593,2052096.0,11500.0,102646.72394555867,339.4,16.438318000000002,20.40916494849966,"0,20,40,60,80,100,120,140,160,180",181760000.0,4.522798000000001,15.311139160570896,2766.360000000001,131025.17105558312,18.303586000000006,129792.90170044766,18306.4
16,1,16,5000,100000,1e-08,1.4898859031336945e-08,0,206,55,95,872000538,True,True,True,True,58150912.0,65383.41720144732,8.324401406516673,65386.02497670308,16.0,11.172592343732216,9.023266355729048,14.794417286819934,2.3786587005957727,11.552616143511882,65383.41720144732,,7.4075987998731065,3.5806451612903225,6.708733850660733,13.670608237364075,65386.02497670308,14892.0,7.920915712799169,1.17,111.0,2.85856,,9.903,,89284608.0,13.602123327653084,10.68513031185971,1.52,8.12468,92.0,8.342631273292731,64949.1970478843,16.357233677983213,0.0,10.644890654761193,16.180499675146887,2.3389668283693723,2097152.0,12332.0,64941.97712925897,218.9,8.661897999999999,14.261737055201126,"0,20,40,60,80,100,120,140,160,180",174354432.0,2.5866740000000004,11.239068353293307,2514.33,66748.66259273859,10.09288,66243.36007084505,13624.8
17,1,16,5000,100000,1e-08,1.4898859031336945e-08,EmpiricalErrorPlatinum1000G,206,55,95,872000538,True,True,True,True,58212352.0,65381.11185750445,9.823105530913338,65382.760459770194,28.0,11.230240204833846,11.113727927818086,16.454079617054305,2.8838701131338484,12.206883526845596,65381.11185750445,,9.707856709699275,3.953488372093023,8.717578179188749,16.096930835870015,65382.760459770194,17052.0,18.18388318009735,0.98,170.0,2.49065,,9.99312,,86450176.0,14.650909907221573,11.140997134704753,1.36,8.20396,172.0,13.363509554531165,64910.51182260122,15.914827976909132,0.0,15.375821597998025,19.667903661628802,3.5375035620309228,2031616.0,15468.0,64908.13611355504,261.3,11.903604,16.801766436042527,"0,20,40,60,80,100,120,140,160,180",161685504.0,3.4742170000000003,12.5949518335365,2270.53,74331.30001408617,13.412548000000001,73580.09562736822,15197.6
18,1,16,5000,100000,1e-08,4.439520008713e-08,0,213,56,347,1492239008,True,True,True,True,58118144.0,77209.50400085983,6.7792055784039285,77212.28371062856,14.0,8.745790827641033,7.5983596369782145,14.232984156816284,2.3495465376948026,9.241841164366024,77209.50400085983,,6.998317667618668,3.6046511627906974,6.197683513705473,12.861489733974302,77212.28371062857,26676.0,5.773931855056786,1.23,155.0,2.83407,,8.3838,,215662592.0,12.301314306555868,9.173429005334352,4.63,7.21692,129.0,9.66122451606593,76700.93625564825,16.397657895059787,0.0,12.15938369051541,14.716502206635328,3.2956836948503287,2060288.0,23900.0,76690.72533046032,224.7,5.9231120000000015,10.651796749200956,"0,20,40,60,80,100,120,140,160,180",170696704.0,2.145222,7.2517941653704705,2274.99,42963.23144766623,6.5437660000000015,42375.90057151142,13949.6
19,1,16,5000,100000,1e-08,4.439520008713e-08,EmpiricalErrorPlatinum1000G,213,56,347,1492239008,True,True,True,True,58535936.0,77206.3015166542,7.891062049881429,77209.94369715813,37.0,10.002599682014043,8.587127294177979,14.23083446617002,2.3033345548481408,10.065613007819204,77206.3015166542,2.5023771002511364,7.664940987799572,4.382716049382717,7.0151713671150215,13.777515267525713,77209.9436971581,33988.0,22.13747904282884,1.05,355.0,2.69733,,10.50156,,209907712.0,13.513075297111342,10.480954190604317,3.7600000000000002,9.21642,305.0,11.930376414991608,76562.45201099069,14.031328603743761,0.0,14.257187205686645,16.587219080917574,3.2682667974242112,2113536.0,30732.0,76553.9147810495,282.5,5.9591080000000005,11.290161193506785,"0,20,40,60,80,100,120,140,160,180",171229184.0,1.918507,8.530874778169942,2941.38,50139.5154300217,6.499528,49530.35150789899,16154.4
20,1,16,5000,100000,1e-08,1.3228756555322952e-07,0,240,65,1131,499387851,True,True,True,True,58667008.0,89307.17819917391,7.038813800303731,89308.22695422953,27.0,7.116997172316919,7.8773866185478685,13.326839231740587,2.8956965809336124,7.198626552732263,89307.17819917391,,7.540518826521067,3.883116883116883,6.699850570784927,11.9507843589024,89308.22695422953,63460.0,14.934390285039632,1.2,299.0,2.90878,,7.66728,,645390336.0,11.927145926576422,8.01270878114536,10.99,7.11346,223.0,4.43141170767362,88473.50058885932,12.222691754190615,0.0,6.21973153305458,9.991320578507926,1.645890540444986,2228224.0,58956.0,88468.75347102905,274.3333333333333,5.25473,10.074219764526358,"0,20,40,60,80,100,120,140,160,180",156188672.0,2.160111,6.845758209369004,1949.6,31752.332999132002,5.70892,31489.060244369193,15868.888888888889
21,1,16,5000,100000,1e-08,1.3228756555322952e-07,EmpiricalErrorPlatinum1000G,240,65,1131,499387851,True,True,True,True,58638336.0,89305.84758435992,8.170511598280052,89307.18085404739,60.0,8.164352608817442,8.75974939350334,14.03739602461419,2.8428341103520687,8.371023278946446,89305.84758435992,2.41977644952824,8.276170046687628,4.721590909090909,7.707425861170512,13.723343022123412,89307.18085404736,82764.0,45.06453383264464,1.39,831.0,3.07023,,8.94054,,479236096.0,13.50131349908899,9.247703321095614,8.370000000000001,8.35626,819.0,12.285949586145476,86671.91220677168,15.948802127658999,0.02,14.727826348570941,17.62218496108599,3.714938772560839,2228224.0,81948.0,86658.93684176529,323.9,3.997742,8.790595093644178,"0,20,40,60,80,100,120,140,160,180",167686144.0,1.545246,6.74056316797989,2511.59,31207.559307243915,4.4313340000000006,30972.02245802992,17765.6
22,1,16,5000,100000,1e-08,3.941867581552624e-07,0,233,63,2890,1389054605,True,True,True,True,59940864.0,75215.46404921958,1.6555251455903972,75215.8713626118,23.0,2.581733735220243,1.6583151690857452,4.093156483248284,0.6635493582343769,2.612857826758177,75215.46404921959,0.6644484212824574,1.5421404613740026,3.710843373493976,1.5393504378786556,4.086299963929456,75215.87136261181,134244.0,11.892292059805488,1.38,308.0,0.50271,,1.79888,,856465408.0,3.534649861887169,4.289947918668193,16.82,1.19222,260.0,1.4319967465003791,74156.49590017063,10.631245092767507,0.02,3.9187573360497634,3.6705698610228414,0.5562491020723863,2273280.0,130780.0,74146.13760003173,256.2,0.924616,2.6165424427782638,"0,20,40,60,80,100,120,140,160,180",164499456.0,0.366104,3.1191890050634314,2665.2200000000007,22485.58937460368,1.183578,22252.748924130843,15074.4
23,1,16,5000,100000,1e-08,3.941867581552624e-07,EmpiricalErrorPlatinum1000G,233,63,2890,1389054605,True,True,True,True,60968960.0,75213.70012338727,4.113510655379468,75214.29035625282,172.0,5.032868438622712,4.418228614777087,8.545521312599476,1.4000024846209265,5.301696960223583,75213.70012338727,1.1560825165083222,4.057542194470932,5.0991253644314884,3.7801614571189153,8.115746028717902,75214.29035625282,186548.0,124.15343946824876,1.9,1749.0,1.184,,3.98318,,697884672.0,7.25845056632915,5.9879906093623525,10.88,3.3579,2200.0,10.898209130347693,69091.67912837378,13.52095637185944,0.14,12.997609487822151,17.16952533052505,3.1588362112694903,2265088.0,205484.0,69066.7697554334,296.0,1.598814,3.9373142031104202,"0,20,40,60,80,100,120,140,160,180",167858176.0,0.562373,3.561787779856272,2806.87,23241.549198953995,1.864098,23140.81754599373,16615.2
24,1,16,5000,100000,1e-08,1.1745865883549928e-06,0,195,56,8508,1972686173,True,True,True,True,65310720.0,71955.88761479138,0.7243659140169993,71956.05481884246,34.0,0.8657741390454574,0.7481827658657215,1.9434099567826133,0.2948447417531771,0.849742374670597,71955.88761479138,0.2585870451518429,0.7002665516908522,3.4090909090909087,0.6774886199170048,1.8122867675011367,71956.05481884247,355900.0,16.39325068870523,2.12,225.0,0.22115,,0.76932,,4736860160.0,1.339406828426803,1.8257729748819238,78.35000000000001,0.46898,153.0,0.4661308942312514,71215.85730091872,12.255218715889256,0.04,3.4190102222249843,1.3397605838484052,0.20359545948011684,2895872.0,351268.0,71208.66520192039,263.0,0.466128,1.3073357111573476,"0,20,40,60,80,100,120,140,160,180",146829312.0,0.214702,1.0641498118053423,1955.9,15904.109431528756,0.6029519999999999,15833.766073625364,15562.4
25,1,16,5000,100000,1e-08,1.1745865883549928e-06,EmpiricalErrorPlatinum1000G,195,56,8508,1972686173,True,True,True,True,78913536.0,71951.26860100993,4.994739752186134,71951.48504197299,768.0,4.834756051095616,5.650451782080034,11.072819924066712,1.9059463686867584,4.861375852201634,71951.26860100994,1.3710354067212096,5.412727334409985,6.1425149700598825,4.782532366840476,9.772147611931269,71951.48504197299,531204.0,771.6814858904944,4.41,5129.0,1.9548,,6.17886,,1457537024.0,10.724792873322025,6.322132524175162,32.34,5.80416,6380.0,10.81186818845667,72152.09000547344,15.149918405127636,0.96,13.195359325088909,15.367546420092705,3.3117201597937016,2969600.0,591716.0,72085.58410770599,270.9,1.39625,3.4187864190657686,"0,20,40,60,80,100,120,140,160,180",153432064.0,0.599242,1.7190718084940166,2322.3,16799.378675632423,1.444756,16719.54087694054,15845.6
26,1,16,5000,100000,1e-08,3.5000000000000016e-06,0,174,43,18959,1953129429,True,True,True,True,73236480.0,54905.29035522411,0.4287842424597312,54905.323476832615,17.0,0.8397190077238759,0.4289945573522276,1.1087448501217605,0.1326859508096315,0.8396647681419843,54905.29035522412,0.1323472620363106,0.4115435459128684,3.4810126582278484,0.4113332310203719,1.1079913964265429,54905.323476832615,775852.0,8.097740746675214,3.38,275.0,0.07877,,1.84914,,5100457984.0,0.6478970843627693,6.906430937104485,184.45,0.23158,196.0,0.4158161198568763,54001.02232458807,12.709563744934169,0.12,3.506944832081543,1.1865916561730103,0.14255387244672862,4055040.0,770988.0,53983.1019007025,220.6,0.177688,0.4810628248059282,"0,20,40,60,80,100,120,140,160,180",169492480.0,0.057894000000000015,4.955182735461404,4073.88,14145.930509401276,0.773688,14060.098144063479,13613.6
27,1,16,5000,100000,1e-08,3.5000000000000016e-06,EmpiricalErrorPlatinum1000G,174,43,18959,1953129429,True,True,True,True,93790208.0,54908.136004744716,3.978840742050895,54908.897580996345,696.0,5.1433340593095505,4.2620515541999975,8.237734993799647,1.3188980594049282,5.347115880198993,54908.136004744716,1.0378780573092947,3.889709567239468,6.231768231768233,3.6344954333576434,7.85357124465625,54908.897580996345,988492.0,608.2260037664634,6.92,6238.0,1.14131,,4.7421,,2835709952.0,7.627910631501283,9.916073552667886,44.63,3.25058,9112.0,9.544839668118154,63527.480682210466,18.946607238006955,2.96,12.516894115329652,15.587541554591715,2.7963563376179312,4018176.0,1114692.0,63302.06251627072,228.8,0.39517199999999997,1.0246571624339074,"0,20,40,60,80,100,120,140,160,180",172969984.0,0.160145,5.326116195304646,3079.88,14917.337372336438,0.905346,14808.60178848361,13932.0
28,2,16,5000,100000,1e-08,4.999999999999999e-09,0,204,52,32,287794401,True,True,True,True,58142720.0,67986.87436663464,13.97932480261385,67988.03105734303,7.0,15.36268549179824,17.19127267442702,23.97236521419449,3.864868703790788,16.428751573195598,67986.87436663464,,15.332631006191573,3.625,12.29390717328541,21.922827815970358,67988.03105734303,10292.0,3.484375,1.09,58.0,3.65238,,15.64196,,65875968.0,19.262769147268813,13.128469200814044,0.9,14.02618,68.0,12.939997739209902,67629.67108544956,17.813965629856558,0.0,15.061016837725095,20.26109761822592,3.3622684062640382,2125824.0,8852.0,67626.43359472758,245.4,15.461292000000002,21.362721389215416,"0,20,40,60,80,100,120,140,160,180",185155584.0,3.927603,15.479094065639124,1990.48,86009.75355845327,17.189538,85139.87653570059,14668.0
