,ACB,ASW,BEB,CDX,CEU,CHB,CHS,CLM,ESN,FIN,GBR,GIH,GWD,IBS,ITU,JPT,KHV,LWK,MSL,MXL,PEL,PJL,PUR,STU,TSI,YRI,individual,population,region
10,0.017715535577858415,0.01155598648727229,0.015618394657001518,0.003784658270872509,0.1465292976161209,0.005448445928633261,0.005954774065683977,0.05940603884908002,0.0014081420374657606,0.08536281049051266,0.16194947878937985,0.02921659971706434,0.002671725516241783,0.14164547090816418,0.026667894641846622,0.00553220385890334,0.0052806857979655255,0.00273741088762206,0.0010783767988188314,0.0225810589333152,0.021273424896901587,0.030591734723483924,0.08885693787661592,0.023947772352909975,0.08129121038709786,0.0018939299331767428,HG00102,GBR,EUR
11,0.017559181782060784,0.012196149146205511,0.019960912936540284,0.00717985454536892,0.17659418865046836,0.005598021519234961,0.007075452316151011,0.04239490441163784,0.00145069488173561,0.10404631417961556,0.17686456274193207,0.029648634423040495,0.0031778383809863845,0.1130995956369436,0.01933373048308009,0.005443293239187957,0.005323612140782346,0.0027274940023943334,0.0011388840602722591,0.02660931355697144,0.01946928262224937,0.03613772178275433,0.0602696739409995,0.02953588942653679,0.07515000964522019,0.0020147895476295015,HG00102,GBR,EUR
12,0.019203660223747403,0.01664795536469418,0.012977717715829997,0.005610740969750124,0.11444839346918928,0.006493015929912888,0.007641220136947393,0.0494848380194044,0.0010473939958104686,0.10305739483979917,0.31301126230257165,0.024511127041085275,0.0031741985959079003,0.07914867329487853,0.016315225271271046,0.004703218507362528,0.005755090670983101,0.0015740165537502465,0.0006978694434458904,0.030390531341726743,0.014977879393423356,0.02966371356197495,0.04220987754338762,0.01748006126499475,0.07744764636221653,0.0023272781859351092,HG00103,GBR,EUR
13,0.015605472858256869,0.009414158377658837,0.020174256111454673,0.006836972253445861,0.1447709418530152,0.006000590033287785,0.0047279658049442196,0.06109521615607526,0.001399255781922935,0.09056484422921976,0.1550528102469045,0.043814916057986215,0.0017332414962949946,0.11354302848559669,0.02223018335592682,0.004339193353185345,0.008400380219912788,0.002832535399609752,0.0012116176708736246,0.032992131321939164,0.015060289118335991,0.033265407348088166,0.07524610312931791,0.018597774860861227,0.10930103688649995,0.0017896775893772336,HG00103,GBR,EUR
14,0.014707094694854421,0.012657603787923116,0.02254763701910866,0.00660385045762458,0.11375826355335067,0.007735745948245455,0.005127334681034012,0.06765434860001016,0.0009584095120617039,0.11341709188491046,0.11626924401879601,0.03010268136326308,0.004006873587452291,0.14062410694712354,0.022269704961498174,0.008598276505225516,0.008950860035705218,0.0026415468453300987,0.005560420222553887,0.02893911284333516,0.02870660710195347,0.028856801233720124,0.06692513003884469,0.02350066113408178,0.11689005540688543,0.001990537615118053,HG00105,GBR,EUR
15,0.01307396130608633,0.008754099641567887,0.024042980184475336,0.007920242379852897,0.1359986716657598,0.007574209843196296,0.006921922132291203,0.04931033610393635,0.004194995396038582,0.12147252634480918,0.1287292947650157,0.04177279614210643,0.007556795040982542,0.09755805064853117,0.024906583312396893,0.006796118830313929,0.008221348830103397,0.002520965026307263,0.0029928445260383606,0.04370677778378512,0.0200231338506133,0.0362922740391392,0.06943519495253751,0.025399713553983485,0.09879351877062922,0.006030644929501593,HG00105,GBR,EUR
16,0.04391468793189399,0.008580064928448242,0.026304465665566067,0.003601972612614793,0.18622722357408686,0.0046391987586450745,0.004513739940092886,0.05142032562860437,0.0018689918281274392,0.102971813287422,0.17001144385504985,0.026943001528152277,0.022873922528830207,0.09375214751464091,0.015311139042296957,0.004797383229318781,0.005062831458272484,0.0026725104955887193,0.0016067727563001046,0.02180704520643908,0.025512797397044904,0.027015334290892055,0.057429165188111045,0.01749858620137626,0.07210197040014191,0.0015614647520335958,HG00106,GBR,EUR
17,0.01150126429506959,0.009106901380244212,0.023025521903104466,0.00555782440365675,0.12749085139062963,0.007123207659187433,0.005225837744842954,0.04486283147543778,0.0013273400162948003,0.08637433138784555,0.2538364144327924,0.022862980617152397,0.0036528633883940987,0.10818854704555465,0.022179820157991408,0.0036531272077054465,0.0066780571208240975,0.003318307849664139,0.0019434587898154985,0.03311040098523238,0.01657174184486435,0.03967015153641251,0.045279379102667855,0.020782626796898806,0.094040353018595,0.002635858449123021,HG00106,GBR,EUR
18,0.019710142603337744,0.011143898654963647,0.02392467637487326,0.005988004364847344,0.1231041163410054,0.005266588119823148,0.006230151463012025,0.05488538549212746,0.0018838841252149055,0.10376094306342343,0.1817560815915502,0.029408473184422964,0.00358924989552668,0.1404981052194507,0.025308284051193418,0.003997689201219603,0.005318887469949481,0.005334658627465727,0.00228159770053843,0.03385822543217859,0.016474294758142792,0.028095076485933058,0.07188625575524281,0.019909897523959667,0.07401801752075712,0.0023674149798373345,HG00107,GBR,EUR
19,0.01324907441032485,0.008549386175873643,0.016149213618697002,0.003941769409853844,0.12068803551551271,0.005611436075975761,0.006186071335226707,0.06774904303172623,0.0007764485912151722,0.09511202616547833,0.17036418589297322,0.03256295051843756,0.003065651593021992,0.12392934353615531,0.029243609158119105,0.005214667826878123,0.004806806095387948,0.002435833042044608,0.004173197172604162,0.035137169294845116,0.018248965936624197,0.030987768289970397,0.05400298964676546,0.028545568975117567,0.1180136659460941,0.0012551227450722988,HG00107,GBR,EUR
20,0.008866547423342898,0.009666387790394705,0.020069100418646735,0.004046033870614806,0.12803405876963675,0.010421321958760164,0.006495543043463448,0.06250504932527706,0.0016156397925603137,0.11069607739360297,0.18708851286621067,0.030192030568322297,0.002843015776172653,0.10903763116602871,0.02028264060704261,0.005069807759379794,0.004832391553707352,0.0030357102844848593,0.002150809864450262,0.021087643182695348,0.02131838976720632,0.03652174445158881,0.07190718227488391,0.015112181221961766,0.10545639132658984,0.0016481575429714138,HG00108,GBR,EUR
21,0.01076807711222876,0.006475501477301674,0.022020632174803764,0.006643767564372613,0.11449477625088168,0.0056340709917368685,0.005612976120169707,0.044131357679437294,0.0008864649575219694,0.10222633243497284,0.31818523549122096,0.02230437550763832,0.003133144339602657,0.08919918707021224,0.0195393818767533,0.004251730987241413,0.004091806951601061,0.0015846002612211743,0.0008935729566687508,0.027219632516444603,0.015085485141378224,0.027120152030671977,0.06467623479665402,0.019799016864083196,0.06305868113078668,0.000963805314380035,HG00108,GBR,EUR
22,0.015455720962772573,0.009148377388813123,0.02850187026927185,0.005284961684762946,0.17329895268793613,0.008149654282732878,0.006077693624933413,0.054656988517519906,0.0009818965546650182,0.08473785810589042,0.16064514596417817,0.025179330836515024,0.002137109949804247,0.09159989337769173,0.023066283859272535,0.004189417178385784,0.005409885550614441,0.0022358377889137725,0.0012238239366462904,0.024717214175041632,0.022903951695163082,0.023173219969987856,0.0831021385335899,0.021854224853626193,0.1206556791499283,0.0016128691013382673,HG00109,GBR,EUR
23,0.016664257002480275,0.00565510816880992,0.017180175027395387,0.005414605957812463,0.14899156984830186,0.007362657650183417,0.006235232874711489,0.06078550658400167,0.0012730795634897517,0.09640707149836737,0.19958912480818186,0.030793317126062612,0.0024940162702946837,0.09727087352666959,0.021843797028814796,0.006712687569796663,0.006134598079218316,0.0032481971311999376,0.0012054579076773058,0.022499058897067666,0.021792930369575067,0.03354301457723244,0.07235159032779469,0.02249996368656047,0.0903578749391349,0.0016942335791659702,HG00109,GBR,EUR
24,0.014374735437170194,0.012109281052205316,0.01972257805257838,0.0059335165032494705,0.14243303757792072,0.007219392034939158,0.00547200873983415,0.06369522937027502,0.001375009309692783,0.11659697510167844,0.1329181527332807,0.035347555591506534,0.0023860612735828748,0.12751621004175556,0.020728933777715997,0.0073607627093034604,0.005277774587323913,0.003418629966220424,0.0013996050801337455,0.02257040264701256,0.028116491542059474,0.0336357839875333,0.0795841616672127,0.02033833006408684,0.08883890784874103,0.0016304733029830713,HG00110,GBR,EUR
25,0.010713125881478866,0.022589659554709953,0.030519255886282376,0.005585746778614499,0.12375831121340042,0.008285025873525382,0.004931786373086345,0.06940605061251466,0.0011450047525900947,0.08963687679355911,0.18527530031895628,0.03275245052762809,0.002261279163133473,0.09804390432122806,0.03113602617055982,0.006987486479215317,0.006514873160569296,0.0018793636620901724,0.0015258742705141334,0.0185138714275446,0.022667759377673912,0.03722256919884381,0.07363642949089519,0.023463743012772056,0.0901131495862233,0.0014350761123887782,HG00110,GBR,EUR
26,0.01573314498142163,0.010369742746591125,0.01974309997779974,0.003871232407952764,0.145705901250383,0.0042436903435560695,0.003794137257965027,0.062479880721380165,0.0013969100428660756,0.10487932083423442,0.23427783891457146,0.023631027939429197,0.00280100597165853,0.11347270880683823,0.018721934445270295,0.004415489836685383,0.006091428795378642,0.0026449215610129056,0.0012354306557364825,0.025354121235140477,0.012802937281039248,0.03161501716356845,0.04815154830947298,0.017995103720017266,0.08362491410264954,0.0009475106973811891,HG00111,GBR,EUR
27,0.015241880542858265,0.00631844556419712,0.01705241008570368,0.0064594566599989744,0.12077102460203284,0.006475109008397117,0.006844341518941603,0.05621494391863031,0.0014222250296484448,0.10600802370193348,0.20320939710827993,0.03319793881273847,0.0029778803739804642,0.11400500474766727,0.022592270302511184,0.006754363700949844,0.007524844232690727,0.0033867596411795626,0.001227299717738892,0.023007278728315796,0.015731943152499105,0.04044312863502127,0.06012914916414261,0.022444091072383602,0.09951345694488983,0.0010473330326694862,HG00111,GBR,EUR
28,0.011292124406540843,0.01728141471238624,0.021644866900932338,0.00537793751028418,0.10173437049275391,0.006967699500040043,0.006381351030780512,0.04198431370998259,0.0017970127402014864,0.12992292979520895,0.21888489939847808,0.028232031326940157,0.0060822596204052025,0.0995393051742427,0.014692876684275245,0.006300478589380079,0.011250022499323943,0.003742801450490583,0.0017428582023694596,0.026305642756061592,0.01810565718479294,0.034118358002255426,0.07105145787733586,0.01851090432638179,0.09484704195868066,0.0022093841494667302,HG00112,GBR,EUR
29,0.027917733135390133,0.012950085338912835,0.025270007573420555,0.005030697864217619,0.11451190747898661,0.004464419859446243,0.005880351498963557,0.05896504551959516,0.000887413593779076,0.11483971525503746,0.14322563573852057,0.036949526960024195,0.003155193431520882,0.14022023592973337,0.025127145658176614,0.004218660831628266,0.005212015122514332,0.002349987197475357,0.001627950398651827,0.032346573766880236,0.024743554555203832,0.035737077566851114,0.06580153806848697,0.021920344773063163,0.08574229932744167,0.0009048835560843772,HG00112,GBR,EUR
30,0.017138665282689997,0.008487797981109739,0.017859661997961494,0.004678542123152409,0.14104355233739954,0.0051730969084497,0.004987141962329217,0.055980317604555595,0.0012193335439930203,0.10534102907723977,0.22427209836792267,0.035278744302387186,0.00255644085131649,0.0982134802871182,0.018719907315373218,0.005895967059154,0.007818314453362967,0.0029306694066427116,0.0013839337832143074,0.031860986555007326,0.01987699025750833,0.02863425357615894,0.05414519034408957,0.02224177518984384,0.08283584060603752,0.0014262688259660391,HG00113,GBR,EUR
31,0.019829603425645756,0.011115010065857207,0.020278658732376758,0.0030177357340166497,0.13877156992176706,0.004792291565470089,0.004884209664614854,0.06356867060934857,0.0012212231990785184,0.08083484912719835,0.15913175967876786,0.0495012976206636,0.003551623252178401,0.1179740122855481,0.026066273843688346,0.006239134530951454,0.004965890724395677,0.0020963785383591896,0.002900784055770293,0.024903342372792688,0.026941252717695867,0.03043746072875267,0.0711763611188217,0.02100055271426756,0.10366022935433017,0.0011398244176421552,HG00113,GBR,EUR
32,0.020233891359918425,0.017494687961329386,0.020070655213752606,0.0057434080912951895,0.1554274363079114,0.008969795472528724,0.0056971214193484295,0.04199003039000575,0.0022619203451725804,0.08904886536860493,0.19867891622378667,0.02263602745635691,0.004147268129224756,0.11268158442381135,0.020681319244606696,0.006495760650498434,0.005824037892663268,0.004533026871816307,0.0022680291917127476,0.02417364597123368,0.029566064256785717,0.04171475277344485,0.05802616167122655,0.01579381735635245,0.08207911428321676,0.0037626616734021488,HG00114,GBR,EUR
33,0.0061607034099117625,0.018762161219947778,0.018518510334155188,0.004038189752539091,0.17233742390730014,0.006571522708889347,0.005436835783723253,0.04971558020059373,0.0009867264870005808,0.1059854452986464,0.2355548159248877,0.027439761388399125,0.002588197480539164,0.10018834315887055,0.01786665245557817,0.005661034543407294,0.004592545082010472,0.002135425319816836,0.0012126251276673016,0.024675491525996306,0.019292786400182536,0.024853497991208607,0.05445613255899379,0.018924760892306096,0.07089821415476226,0.0011466168926555244,HG00114,GBR,EUR
34,0.014392019116849257,0.019795551005874157,0.0196614187211726,0.00512573964528774,0.14348862694217415,0.0073828667684142715,0.007831402552958716,0.06348987090657422,0.0007644618534037519,0.10348905996779074,0.15815414022924323,0.02536152459120055,0.0027275642094906475,0.12579409056667512,0.02070850060679229,0.00772393746846389,0.005335140533460236,0.003463866020230863,0.0009600196622971659,0.03533434598364278,0.020360720049484575,0.03161229842942924,0.06121908126311727,0.021959696799785287,0.09281659077452795,0.0010474653316641226,HG00115,GBR,EUR
35,0.013419005462491541,0.013582307113380099,0.027748549820618102,0.009188404138940837,0.15207614963627286,0.0066107629372842425,0.006083264818631801,0.049555552877836674,0.0017237931052907496,0.09978212519659158,0.14996280644468266,0.03683445923211961,0.005411215936358458,0.10119287265295354,0.02362900915689916,0.008307602031985077,0.008376744335782844,0.0030527851795826098,0.001576373786906289,0.029207604478849424,0.025144033313675304,0.03369691521049749,0.07484404545473283,0.01744071847751754,0.09853735028734356,0.003015548912770413,HG00115,GBR,EUR
36,0.014758434886035622,0.010302538412056637,0.019049822740757835,0.004005197818966561,0.13722864349819353,0.007229565080629395,0.005329514298134494,0.06625855815713795,0.0006207547312836407,0.12835198991650687,0.17129896181299026,0.034632734681649784,0.003425203883635919,0.10353177809703006,0.016949898653794756,0.005276951909649835,0.003975993791277862,0.003217932740263237,0.0006596041304083531,0.03081503715660441,0.019536423422572478,0.02764734443075623,0.07925444296820244,0.025470170162329064,0.08028468651059843,0.0008878161085441314,HG00116,GBR,EUR
37,0.004066895317581486,0.002614697262501094,0.010820979396246138,0.002491028046494476,0.07104063347612917,0.00555082941715045,0.0027607183140891055,0.035356232207959554,0.000873669256143194,0.07420257702846045,0.531109028966712,0.015143255843017,0.004500425851885043,0.05464365092825361,0.020081181395049923,0.00445236181788306,0.0034459631347857093,0.0018508902212240508,0.000473563916798649,0.021293199146189507,0.020432684640626027,0.018356055486363137,0.03093473445176588,0.009433295567821768,0.05348426590607044,0.0005871830027894947,HG00116,GBR,EUR
38,0.011886118418041696,0.005693994855570365,0.014606430296352885,0.00483882872984835,0.1280340649431639,0.00726925079504135,0.00620178880955992,0.078343609125925,0.0009853132868725308,0.1390142344323105,0.16952728494033634,0.01937782998134834,0.0039057639358129966,0.09919543219700235,0.026240975299256578,0.006496127745407038,0.005608016597518169,0.005618484969872495,0.0018071212170348305,0.02939850508919549,0.014685517132955602,0.04864082251121499,0.07386029726000148,0.018626853559548896,0.079310057221963,0.0008272766488423007,HG00117,GBR,EUR
39,0.006402697335724543,0.014495419967130007,0.019685560081567775,0.006230837581052957,0.09303523685108199,0.006453001397642311,0.006357270699694385,0.06041841592396503,0.0011450687072451576,0.19849977580702155,0.14965959029348638,0.03241386867195602,0.00399828541283782,0.10990221941057883,0.03631074162516046,0.0052764969983358405,0.00750154232016667,0.0023588630801413303,0.0009504753195695993,0.022459354487135017,0.018745299062533985,0.025320370848645416,0.07051224736556082,0.01736026325404614,0.08311653251791712,0.0013905649798092064,HG00117,GBR,EUR
40,0.019450384752978975,0.015267132169549372,0.024493343005177692,0.010436073396798775,0.11619503146745944,0.004688042672021774,0.004484374962664415,0.046489514207639006,0.0006360807356540674,0.1196916413645119,0.19123378964764878,0.027304883070126268,0.0016209350697684783,0.1145352790338689,0.03219462370818862,0.004191565076435404,0.004136394301100188,0.0023595538324227014,0.001136551061188045,0.02896135949406996,0.020715647782752096,0.028083361091964652,0.07983455756519856,0.02149079930591478,0.07854396090507253,0.001825120319822844,HG00118,GBR,EUR
41,0.01580494835716764,0.008332106629372182,0.023785469158784,0.004281107578516816,0.12956872620848564,0.005946381585286883,0.007032300729299274,0.07942487105688348,0.0018421119034757855,0.10826412881185175,0.1268710277438036,0.03101971042484967,0.005003972024349527,0.1050110677100638,0.020222760420222544,0.005928692877165298,0.005813012051446785,0.0026417606670094307,0.002372402180959086,0.029706156361923062,0.023356163415256776,0.028463633214502956,0.07621694219495957,0.019134597008248842,0.13095923666500997,0.002996713021108993,HG00118,GBR,EUR
42,0.010567104928502864,0.0066664971686237985,0.021559771819853284,0.004829392833359749,0.15485274640407393,0.005054330029292638,0.006070140881339287,0.0677896253775933,0.001273003406476754,0.13405679880027196,0.13989547855096413,0.028738867288578954,0.003001433311432571,0.11429146308404492,0.018965732451973076,0.006837376748808688,0.006031247798925313,0.0027427934805282096,0.0011712065288575707,0.023448905478666633,0.02341840597085422,0.04277911346513053,0.06392711311557356,0.029696167311600238,0.08088990021775412,0.0014453835469208911,HG00119,GBR,EUR
43,0.016994244605665867,0.014562478366720605,0.027363625366977028,0.007025826868844169,0.12925006903094935,0.012887921252336298,0.009045140943517065,0.06523529232680161,0.0012405493385946754,0.1386148111350946,0.12047801179477326,0.022893098218317136,0.0051674249236073515,0.11145745903566032,0.01965823062937227,0.009586604974815265,0.006027718692665925,0.0034924366390507297,0.0011131648093722748,0.026098337067871697,0.019479562194212253,0.033143087924621534,0.07182643735999471,0.016414391940431334,0.10976561356937165,0.0011784609903636005,HG00119,GBR,EUR
44,0.013418874652516094,0.006042651433702944,0.02520757706849084,0.00524688533052345,0.12347312815375197,0.0071523546497803325,0.005204372251449623,0.05393150951458756,0.0011400535756148388,0.09885612843339195,0.24804844777383103,0.02404713724312123,0.0020230602493952476,0.07849170957703003,0.026603179567685646,0.005635122755895591,0.00569742672908682,0.0017901474293934374,0.000989498712397404,0.021850940712619123,0.0204673389361169,0.0426665128808621,0.04482062687419774,0.025672304682087574,0.10873555994519173,0.002787450867277335,HG00120,GBR,EUR
45,0.003469450004349225,0.0042311547898801,0.016034930676676107,0.0028460707294622944,0.07608426175508481,0.004876941578478164,0.003435981966515722,0.028312178958397893,0.00046462758945692344,0.04788432564226778,0.5530404099644318,0.01710222291948191,0.0016506243377427245,0.06236799936623489,0.014221068590793065,0.003632824379299831,0.004375441742646712,0.0010590533214241307,0.0004948152669699268,0.012001556419028416,0.013017542898420643,0.019543017286763834,0.03753398985666181,0.011999055466925607,0.059459391360682554,0.0008610631319307456,HG00120,GBR,EUR
46,0.02558280053580386,0.017104103981767295,0.01757166750223302,0.0038398898379753813,0.12067965850818924,0.00422166461043406,0.0057895551130695624,0.07082015443450154,0.0019433624166895573,0.12893774527343688,0.1412857650114256,0.02519645863261253,0.002941015968867176,0.12150180852440459,0.02456679503663671,0.004433401758478234,0.004635770855568514,0.002554729728065956,0.0013677569030131898,0.032412093517611595,0.02208243723154198,0.032050613885699235,0.07072401052702154,0.01638551483158797,0.099565979699791,0.001805245673577564,HG00121,GBR,EUR
47,0.010934233598373325,0.006194100406964966,0.014762049719874853,0.004008994384786397,0.13806482058742708,0.006489652848371407,0.004897806940964163,0.058141650844410184,0.0008255727488510661,0.08339474365925047,0.19510209424206978,0.03934306702872153,0.0021794856725045695,0.11574699152303125,0.01683955532068761,0.006923893937042596,0.004579092677198985,0.002195202953948279,0.0009513083709320868,0.02586901585806526,0.012505215012443152,0.028545553620537113,0.09869376562711255,0.017595728087412863,0.10423428822806007,0.0009821161009670508,HG00121,GBR,EUR
48,0.018302067117948486,0.01342044053736955,0.021052796774076107,0.004652533421681333,0.15010412429334175,0.006180352405781983,0.0066429811379557285,0.055607578564449436,0.0007927690032149192,0.11604890429671687,0.13786235278405473,0.022250591396869537,0.0018180183533487682,0.12248637934417006,0.029165796593652447,0.0050888090194062,0.0052283311770753675,0.0024043662001779543,0.001610566517035651,0.026642880178011873,0.019117954489346643,0.03470382356818038,0.06427804429811702,0.019261066238167434,0.11417393524114997,0.0011025370487085398,HG00122,GBR,EUR
49,0.015818678426573186,0.01139131585704125,0.018814537459806182,0.005005527482631798,0.16548551825985122,0.006126677560797786,0.0065649977265635935,0.06736915808022528,0.0016784794672860834,0.0751875360774572,0.19357540808789883,0.028965388949896986,0.0026525206900298998,0.12724978332701015,0.017912818866941873,0.008492983132874828,0.007395006476855689,0.0018646506718601385,0.001556719010712195,0.03271613546703643,0.02285472248798031,0.026860776276823088,0.05333551123267445,0.018821870356167936,0.08064455875582695,0.0016587198111819228,HG00122,GBR,EUR
50,0.011020549022396674,0.029181351645074377,0.013721933528324567,0.004649627803723799,0.1465819300960965,0.004629489609579445,0.005167480934381089,0.05532637324997545,0.0013666543960818575,0.07804555845983473,0.21049650599961633,0.031118411740416706,0.0031520214429226374,0.09516744083464156,0.022375614176064977,0.004173484803745059,0.004133042250776649,0.0030447184947107043,0.0013403611834162817,0.03287476800464229,0.023517243819012743,0.024775308473540977,0.05910425640972484,0.014033126209063452,0.11879783977660453,0.0022049076356320295,HG00123,GBR,EUR
51,0.0156417465400481,0.007286850703286381,0.01486439966620747,0.0036844176469021253,0.11134435543084492,0.005446414112127716,0.004561517756274896,0.04017201740595256,0.0016741071371319505,0.10904699477124545,0.28735131876436276,0.03321793966007097,0.0017858685065100818,0.08493234770585734,0.020472047074685,0.004538599668124628,0.005303892826282408,0.0032236428346695332,0.0011339288727329239,0.03954299885019466,0.01548925062086915,0.029423424528729376,0.05427636022085892,0.023911997548903448,0.07958575184948986,0.002087809297622718,HG00123,GBR,EUR
52,0.010785136885153312,0.0070529246135306685,0.013582319296515974,0.01007947716791116,0.1032213646472803,0.006117497910946703,0.005565670808929352,0.061055694533163674,0.0018142337451867122,0.07848320406278948,0.2966032144766566,0.03340671012348614,0.0029765475666691803,0.09647018102619703,0.017489390591693584,0.006310568569917345,0.005823651547731308,0.0021542831740277695,0.0016130459815217343,0.032594930873257086,0.01752066126861795,0.026909074745403393,0.07105263209956074,0.01904650366375724,0.0704020407636115,0.0018690398564868422,HG00125,GBR,EUR
53,0.014125389314088282,0.0133468899827428,0.020044644138105364,0.005568884835789239,0.15119903075909838,0.006445309272803585,0.006293099666438968,0.07104444069819285,0.001993022769721339,0.10469664015389672,0.15543972050736946,0.024235016066458375,0.0034826121775211787,0.11251542003026706,0.018331894772282586,0.0074703331716207775,0.009251333973897422,0.0036983958076418836,0.0013452565221875978,0.036646536636295815,0.016092759033462096,0.025295025618815296,0.06804881158723296,0.023547052341156356,0.09810482860260472,0.0017376515603080996,HG00125,GBR,EUR
