,Abkhasian,Adygei,Albanian,Aleut,Altaian,Ami,Armenian,Atayal,Australian,Balochi,BantuHerero,BantuKenya,BantuTswana,Basque,BedouinB,Bengali,Bergamo,Biaka,Bougainville,Brahmin,Brahui,Bulgarian,Burmese,Burusho,Cambodian,Chane,Chechen,Chukchi,Crete,Czech,Dai,Daur,Dinka,Druze,Dusun,English,Esan,Eskimo_Chaplin,Eskimo_Naukan,Eskimo_Sireniki,Estonian,Even,Finnish,French,Gambian,Georgian,Greek,Han,Hawaiian,Hazara,Hezhen,Hungarian,Icelandic,Igorot,Iranian,Iraqi_Jew,Irula,Itelman,Japanese,Jordanian,Ju_hoan_North,Kalash,Kapu,Karitiana,Khomani_San,Khonda_Dora,Kinh,Korean,Kusunda,Kyrgyz,Lahu,Lezgin,Luhya,Luo,Madiga,Makrani,Mala,Mandenka,Mansi,Maori,Masai,Mayan,Mbuti,Mende,Miao,Mixe,Mixtec,Mongola,Mozabite,Naxi,North_Ossetian,Norwegian,Orcadian,Oroqen,Palestinian,Papuan,Pathan,Piapoco,Pima,Polish,Punjabi,Quechua,Relli,Russian,Saami,Saharawi,Samaritan,Sardinian,She,Sindhi,Somali,Spanish,Surui,Tajik,Thai,Tlingit,Tu,Tubalar,Tujia,Turkish,Tuscan,Ulchi,Uygur,Xibo,Yadava,Yakut,Yemenite_Jew,Yi,Yoruba,Zapotec,individual,population,region
0,0.010889072204046835,0.010974226498027252,0.0050198631365371655,0.005684933399197591,0.002361507747525341,0.0026239024255266413,0.008570920597316857,0.0010259043386683844,0.002220039550205671,0.002762243544674428,0.00562636851881767,0.009026102086410585,0.012666106490673958,0.00912365052987987,0.014429553296108047,0.003601270560136825,0.02251670389139871,0.00552391674618764,0.0022326346386629305,0.009441189933677145,0.0076906424614743545,0.01787881170804265,0.0035372539630039554,0.00571605821142466,0.002546469917175906,0.0023717877280186673,0.004280293840708811,0.0014354525250227488,0.012832082706429965,0.0034776868708785184,0.005493737387745074,0.0005952851500468997,0.02214441868281726,0.02171960013839491,0.0019474431213854857,0.01172251287631115,0.012439026036149077,0.0008094314190210393,0.0025111369957634116,0.0013737301320107633,0.00949693416600734,0.0035090395716460355,0.015069276470248869,0.016124835796055052,0.028523837939650517,0.013752733958692333,0.008366927734161358,0.002573297210519121,0.001421623338462432,0.007885239283073678,0.002018526224130715,0.006956332464448246,0.007759545582176069,0.001941199232920271,0.006775754482008086,0.010092282968295173,0.005254844488097475,0.0010003496893979402,0.0028817281633938636,0.018625660315369556,0.006157298248586944,0.0073544898728123,0.004510894976974056,0.002016210005311836,0.004026297036219943,0.0010032077699391622,0.0023243996289441403,0.0024237511336257338,0.0017987304156929689,0.0042932223599923686,0.001975622751740231,0.018172537024067903,0.017372165050311826,0.010603518797089408,0.0038265829667805023,0.013199040154540197,0.004404317494578845,0.031994939522635955,0.0046858413139200345,0.00934076726893089,0.012781746730411518,0.001421128109043681,0.008789599611078093,0.01765900577484853,0.0017245343435163167,0.002192928169478947,0.00382507766591265,0.0014850995382334946,0.03776434101370638,0.0017551015473409425,0.013120750892594625,0.0051725057747116325,0.010088695909592684,0.0021547072021237926,0.011596660930362905,0.01709336970043057,0.0046091535364683085,0.002434765666098682,0.00138103230532608,0.003301816221156,0.011369742664728105,0.003045970260545534,0.00546232948549465,0.017948403393559062,0.008745535725219446,0.04231602817361667,0.004034553093053858,0.020952543668851974,0.0020592755427023385,0.007105017540536,0.006479472007526843,0.00771321780105051,0.001719583562240241,0.010272904523136518,0.0065185813379877375,0.0034058968786133625,0.0014414297294659776,0.002774059642420552,0.002868675021009938,0.00632869483382381,0.008337263221526572,0.0012851886854801564,0.01413925472288436,0.001662589956176039,0.0029313063612633424,0.003014526597515478,0.011753037922377819,0.002212452470802394,0.009682266584012143,0.001711403072989611,S_Mozabite-1,Mozabite,Africa
1,0.004142023757844353,0.008404313883969273,0.00873316202140948,0.008820844235431924,0.005049456797012915,0.0027432407249825563,0.008348072212220422,0.0009078258823615677,0.0017245454584615112,0.003689112867715443,0.017458273122178767,0.019679858226207488,0.02284981467172912,0.010135570478860902,0.008563867043181532,0.0020113055838344956,0.0078030462945385265,0.00924337422643888,0.0022708670708092705,0.01923242596373423,0.00861868827771691,0.016036084064124673,0.0024443619912132395,0.0029401145236206527,0.003601250736362937,0.0026027816676736947,0.005116073118299041,0.0016799436075668102,0.0111803770017913,0.005497735244093405,0.005243320933251525,0.0015605357084392101,0.018667438316294648,0.009964292430948617,0.002013628884092503,0.007056861386164421,0.0155139783643425,0.001485604556069862,0.0017644777141393876,0.0016932907490905171,0.011548758525280863,0.00365145252972851,0.006798158902396488,0.020957288427414424,0.027157325171082755,0.012485355467710258,0.0084900672111805,0.0035822721826933696,0.0008339835781148195,0.006557594839467265,0.0026286662710087155,0.007952402060409923,0.005996857240813432,0.0024452284274852744,0.004702784327983049,0.005515608902207012,0.004604170128200517,0.0014479268106099754,0.0036828350172666124,0.014879308990847674,0.004864390399648864,0.006139237139717518,0.00392924751689148,0.0038528699394907145,0.003503583852221605,0.002318924857848726,0.004037016552407363,0.001701915636410184,0.0030747693368912304,0.0032944170768644723,0.0030605191280693627,0.007000842110207738,0.02001801068364351,0.023328935900494514,0.003767425951356311,0.009432734549952929,0.0032229931961461826,0.027940478537154038,0.0034927377489596435,0.006202152831534135,0.016201861158706213,0.0029648636608291296,0.01151197352758565,0.01618058427186493,0.002694116154000118,0.002709270396888932,0.004551250862838398,0.0022079815729172288,0.04975538252013793,0.0017282545214358101,0.011374482568634357,0.0025871081267508935,0.010269829083377409,0.0024217088624383684,0.014557008463391337,0.014594433131453489,0.005013109034926508,0.001688405273888646,0.0018377200763185259,0.0055309150892453125,0.009664157581490553,0.0022550535223711497,0.004128238058657381,0.009635453146054684,0.004703090342829903,0.02691970826307535,0.006697486302306708,0.02129069985352292,0.0019560410748381794,0.004505998194910582,0.007484634869733417,0.006027404228857912,0.001762865714370507,0.00423491021155468,0.002873452634321484,0.0028891074365037213,0.0032717628773999232,0.003138244824098681,0.0022901854547023614,0.007640661452978613,0.01051294410105379,0.0026850319284726343,0.005036299732460379,0.0031646757882898163,0.003279647115594807,0.002929192031748545,0.022764996493043373,0.002033825342545269,0.03386536923418423,0.003385516074370554,S_Mozabite-1,Mozabite,Africa
2,0.010635012604559188,0.009028726626552741,0.017074220012201973,0.004571438454651003,0.0008295111190932357,0.0037113886798521675,0.008093054116376206,0.000921125252896011,0.0033361841164703697,0.001830559162153653,0.013612520646814423,0.01798171045017859,0.014693267179352291,0.00989344453593563,0.011762077890193788,0.006642633416472437,0.009089703323944653,0.006051542665469352,0.0020894585789842973,0.004987161153959776,0.008057906928328876,0.01147723888450861,0.0028003162598193207,0.003143942597378341,0.0018509792089879227,0.0004058948174927357,0.002812721381086133,0.0023057855047724225,0.013214226935813984,0.003947805068940573,0.004398549232170304,0.0013383231618709762,0.014292140917009612,0.01002871786200777,0.001965450205513987,0.013042059966975173,0.015986571749024268,0.0006218731886979517,0.002249055927782279,0.0023929908107475535,0.00541805302420605,0.003217634011315875,0.013951779363915506,0.03100516033436576,0.03640873002343434,0.006658719989979789,0.009852996194720125,0.0027870000171542173,0.0012378840466542283,0.007805354540139905,0.0015098359004529155,0.01293626505269193,0.009756429151006838,0.002612201234443495,0.0056000706095742135,0.01056712283169416,0.0028521617196707325,0.0010130458989478519,0.0021077783357961663,0.01417559837332674,0.007337982420834386,0.004255097028923985,0.006645356981427872,0.0018984301642760101,0.010499000403852085,0.0017057077180865799,0.002592471537087546,0.002578068074312978,0.002920443569692157,0.004873136205892259,0.001869864938483662,0.00430773281436228,0.017024183893447918,0.009590737984204597,0.0037984559212689176,0.004702626944398624,0.0034901275885878017,0.03941585946054543,0.004089142518391,0.0019045642119413274,0.02026165951038071,0.0015693906978418398,0.012325177617985596,0.016782024963241545,0.002005812027749248,0.0020404729874453132,0.0048602172637762136,0.001627000753565622,0.04585935832630276,0.0017299465010058312,0.007213585415327847,0.0029740457340070555,0.008731602668835985,0.0018650108999787658,0.01717304794845955,0.021776498869626557,0.0044541900066492265,0.0012431986085174164,0.001525674426872678,0.003823222642389367,0.007237441626316982,0.0028217486081544294,0.0026688375394934454,0.006389893601075961,0.004929677243875884,0.014486170881372822,0.0032797516009499834,0.023660721302760725,0.001254387464696115,0.004023703467174818,0.005980230448778303,0.012743351839254879,0.0011621828539925255,0.008878380197066197,0.0021830088564953505,0.007265497271235587,0.0026223877955073374,0.002739264311928333,0.0022644573495586955,0.016213181899357866,0.017203946675027875,0.0017213028363398074,0.024301220604513004,0.0017809539009154749,0.00362906011818741,0.0027276975743126403,0.00974837705663944,0.0014392020763869613,0.03291826041079986,0.0017444630893250612,S_Mozabite-2,Mozabite,Africa
3,0.010624948427481276,0.007456515653093293,0.0049013125548590586,0.00678731025337912,0.0022518165927171326,0.0019900744661628346,0.00427361725466866,0.0008699874957289634,0.00290570454182859,0.008334656123661471,0.01069683068229481,0.017583539951997625,0.014365332127830423,0.010205963816922016,0.006900171316788978,0.003521122884300305,0.0076378064176537055,0.008251578050542073,0.001364850099365916,0.006045135741311185,0.0057229941238121085,0.0058793748707158784,0.0031029730562988113,0.00478873173587342,0.002526654601715117,0.0005650504477463785,0.0021029718081226087,0.0013977232709000353,0.013243768484340187,0.003617557608340215,0.003084687925333681,0.0011778750334278402,0.019149100873413268,0.005168662577832704,0.0019450354024909747,0.007224182422790879,0.026371096080774228,0.0008422422968762469,0.002044531671844925,0.002366766434248702,0.008007945552595428,0.004228910992685202,0.01920290915473717,0.022282880830732783,0.04191000527898981,0.009020150731473227,0.010400491556410206,0.0029214468503774675,0.0010087503025431757,0.0054026949085445464,0.001896366351879443,0.008493309202649919,0.011025370816052912,0.0027407582886399143,0.007829797449676065,0.012111797342019526,0.005067632404849827,0.0005540828878650536,0.003544050554219182,0.014231534848800792,0.006945600881186782,0.0033214268733165416,0.008047185813917241,0.003040661022382134,0.005921353911677466,0.0017632528981093105,0.0021926107554018984,0.001948038838187925,0.002969993232067169,0.00475309969778886,0.0017550405251926108,0.0071147118705888164,0.018875433899147323,0.00906467547694039,0.0031126459075844354,0.005562240232441604,0.003814578753384902,0.027181365638209824,0.0029782528770480538,0.001965391522137466,0.01843487241373907,0.001261617508429899,0.026848660704204177,0.017431538039322847,0.0017486137690428435,0.002047331137304821,0.0070186388450641,0.0043146539270815755,0.04989530382567884,0.0018847637273595834,0.007237896293639155,0.0022468229867946533,0.011503731912434815,0.0015319305433998218,0.011622631244497684,0.015514902024962004,0.004706533206377317,0.0012354635139363661,0.0016177433405754934,0.002537252421386825,0.01169250693186577,0.0028372967931706594,0.0029842823407129795,0.009518481565587458,0.009887045079244079,0.03243849266125866,0.004308009211711603,0.02221265116928234,0.001786694610990753,0.00633711874222957,0.006052192657329536,0.015753039122003903,0.0017873807032607934,0.012804223850892296,0.0022609619601141346,0.004414217620501258,0.0021509312898698135,0.002530771005924557,0.0015916063540722706,0.02085538778786019,0.010181651178233816,0.0029721811788875306,0.008338124971909083,0.001868623402973829,0.006167544960594213,0.0029409758848678675,0.01101022258764952,0.0014758549759914155,0.024891027250357613,0.001810898653484273,S_Mozabite-2,Mozabite,Africa
4,0.011394931880762996,0.00934742578989468,0.0034536875993283413,0.005833111973640067,0.0008671140220341795,0.0016968756731680886,0.006751758076290145,0.0006094699408726554,0.0023265549794493456,0.0025364644640587827,0.01236353210013444,0.011299864304440252,0.018394941250749003,0.013986802260078722,0.013896305031952912,0.0035814077539194373,0.013058721801419008,0.0051685681774906915,0.0018206038269758694,0.00559348349580721,0.00865799230254113,0.009324960616284912,0.003560642320621324,0.006332206824317986,0.0024984317611023927,0.0007254483826923852,0.0020785018092761734,0.001319450466665443,0.009707650824642542,0.00430472283371785,0.003631592205016158,0.0009882696181451546,0.0174485288666819,0.00815092122027845,0.0019874012269177296,0.00905358171542098,0.0061504383828225205,0.0007837695843700308,0.002040181562557371,0.0015333106060801207,0.010130753918197444,0.0031386868405527566,0.01654371981003217,0.01572256304403587,0.030159278058104935,0.006809381407109075,0.007904221676587117,0.003127829710157316,0.0009658846822624356,0.004189841759182623,0.0018795727167703316,0.009346134322216388,0.006258864000411221,0.0017295831164512087,0.009733532442945591,0.013257911620257858,0.003384882024411646,0.0005697815738745116,0.003970257122368543,0.01961278316433716,0.005239764024130521,0.007412939184868102,0.004106255754068427,0.00313457115017214,0.0029515828093348477,0.0016432388927233239,0.0017273221175572292,0.0020822671944354864,0.003266284090551459,0.007031778457337056,0.0025010176802266414,0.005862518407167734,0.01685964518777913,0.010136824089954108,0.0021472263825301247,0.010783657622147096,0.0057630331551693096,0.015257630585693252,0.003564268646174323,0.0031615009362489202,0.014639607635177819,0.0026233452632796724,0.00909607403920999,0.01203338755922615,0.004023030246038425,0.0018023755699779025,0.002545471849201632,0.002592175235509249,0.03144720115652207,0.0029751380974039933,0.006927233190633337,0.004299020447019473,0.018865873783262006,0.0022442723971117682,0.021894539397022624,0.010366915919767248,0.0033709837215812038,0.0017143726240314023,0.0026934767207912134,0.004038453750642337,0.012906210763081459,0.0022550507747864956,0.0026266822748250928,0.005697789770292584,0.006242671332563794,0.10526178520692542,0.004473774479442123,0.01914108964447112,0.001225734198629246,0.00581264885983957,0.016632883553745606,0.01711435130947631,0.00156013718904369,0.007995568517484591,0.0015419205535868057,0.0037338045651479023,0.002973500382178426,0.002170741698070765,0.0028408523836150387,0.009704422798728395,0.018036995349079637,0.002055500975312546,0.004541199528860847,0.0020962642784099817,0.0028094168796928927,0.00239471906783571,0.026897557605313496,0.00181517718318675,0.01796019154349447,0.0019599918183157454,S_Saharawi-1,Saharawi,Africa
5,0.010324459882054004,0.008881043879449067,0.005795091695259136,0.005803738738205444,0.0014092003581052232,0.0034576017545078857,0.008634866876885427,0.0009128433407768786,0.001967766782908933,0.0017563145188030573,0.018946033042843095,0.007878924832881745,0.006447979372367112,0.006329410263994897,0.01653332704030541,0.0027828726141182077,0.009882585966229951,0.005046277601238497,0.0025229485875715397,0.006322386467654915,0.006346601161079401,0.009120247621586334,0.003522985855524653,0.008443903056118316,0.0029167834942362618,0.0011685854143565898,0.004292197862007197,0.0025838832817517924,0.011365079460267567,0.0014077134098927134,0.005072732602517206,0.0006937722134773263,0.01661208122552119,0.0069075630932916,0.0026829968455755744,0.007199162495665241,0.010895150717842046,0.0030289439400372075,0.0016758535856059495,0.0023227559280719137,0.005867391893566774,0.002656401663631372,0.01488385152266337,0.016999691260974018,0.014929851510904854,0.008143323743939753,0.005099277873096217,0.002902383670483782,0.0014159893368701796,0.0038282738020851293,0.001993324647609951,0.005950325525322016,0.006402274677904541,0.002727273778584883,0.007520388806863173,0.0175304125454506,0.004024793465663446,0.0009593665305392839,0.004433150801038499,0.027329877813722696,0.004889566916847214,0.007021573189797387,0.00388756441576249,0.0035605445753594603,0.0030498664849410813,0.0015157596129353923,0.0020072742140747465,0.0014235622395234627,0.0031395988078050754,0.00408714879333586,0.003307355705970361,0.004955355798572171,0.009855578354569648,0.007165720255070364,0.00583140580242679,0.004763004825816181,0.0021224933927301497,0.020681556539159512,0.006945550312360019,0.0019329388213423038,0.010621274903864934,0.002551369285927524,0.007130052752167616,0.012931291291570444,0.0028326526338675745,0.0031318532131898234,0.0031907128609335277,0.0031756223086537865,0.019190531974909213,0.002138867581705119,0.005392068416793832,0.0056667768376794875,0.010168179989871176,0.0027019105473568253,0.02851176667660982,0.016837283922855117,0.00423044977283644,0.002063482068238108,0.0033168627451027792,0.002959972020021023,0.010480684014487172,0.0022614286585020352,0.0037887037015358516,0.004930449952069617,0.006028293918242811,0.14843942343041172,0.005479461634249561,0.02221598515990713,0.002019975317922702,0.0040110692619723725,0.015060330149979574,0.008601621117984775,0.0023878469077575617,0.012660948806465275,0.002023666442692834,0.0050544780760009385,0.0035532800014045486,0.0021245706797003833,0.0021573413904688995,0.013003256586240441,0.011982741449257029,0.0024015267228455245,0.004909098653134413,0.0029776939485096927,0.0042743607339503715,0.0023488791339871524,0.01076690512153263,0.0023545439628197148,0.03336562773380508,0.001957114718107881,S_Saharawi-1,Saharawi,Africa
6,0.01280747350962121,0.015464825933924483,0.01784445957709068,0.0034279514260087385,0.0011887806236603811,0.0013447256830638494,0.0069092755931933324,0.000520840691936186,0.0018282176347014685,0.010028319886589749,0.018874347060936922,0.007951369685652524,0.012761268413934934,0.008414182181412525,0.011786208911665161,0.0032514082121316867,0.00775381124431761,0.005899464090575583,0.0016898109435545523,0.004822272714938174,0.005612912970665814,0.008655362059118762,0.0029417790369466405,0.014313980973363739,0.002363783380550289,0.001386867854507194,0.005814712725539809,0.0037983807825648997,0.010021902293727267,0.004141131949046193,0.004170105302018718,0.0006671379122851191,0.021195089283897427,0.0202991360563599,0.0017249477469271973,0.010705774684125277,0.006075487517082094,0.0006119480313105272,0.0017137035493369264,0.001256869545649086,0.011600076883749522,0.002294019349882404,0.016534677466441938,0.0110896745682667,0.033213255734497495,0.013954024288435002,0.00950385615676881,0.004099130039854681,0.0007001314563889671,0.009091295657443687,0.00187261435082401,0.006958689173327743,0.009101469932836583,0.0013207815393555618,0.008825110534543223,0.0106666319537172,0.0034983564827084676,0.0025380035172081687,0.0022903655730966894,0.010575565322845308,0.00669884655359475,0.008722334326695499,0.004283719735371605,0.0028822048849450038,0.0022749398630994063,0.0015884812522323256,0.0016372625092842597,0.0020312389183450227,0.00269634670210188,0.00573796259760119,0.0030325228468296725,0.006934745300871533,0.011289843453590262,0.011491419250770704,0.0046949462158570624,0.01618543163967352,0.00490229705814708,0.016562400682277493,0.007362487804171571,0.0021498558915954073,0.010586589937231713,0.0019969919292465786,0.01186623095584509,0.02016846511860107,0.004633977891175234,0.0022973657677252783,0.006163575144163826,0.005946443263979379,0.03550133049037326,0.002285778938253012,0.013177866839568618,0.00573346267448968,0.011808937030262413,0.001791681583119937,0.009983372104654931,0.01393616194231343,0.006580005834991847,0.001137368916156075,0.0012493286133625709,0.0022728713607652927,0.0072293697174569006,0.0023629464039006424,0.003603766486912412,0.004906154898441242,0.008294249618700003,0.07351286113236115,0.004210156762465821,0.014958249163057638,0.0020965628304513446,0.0037664849840328366,0.0028352360927215744,0.01503455148902188,0.002490077321015597,0.0062139541972584846,0.0021921204219505076,0.007550027699970981,0.0032009207665970375,0.009207395577079077,0.001954525097691698,0.01451025445333045,0.008254500054510118,0.001986230169277553,0.009607170763002718,0.0014342685585075896,0.003293816704193255,0.0026675902344047253,0.011961421032466725,0.003168053622795605,0.021583303763839618,0.0018689285031248816,S_Saharawi-2,Saharawi,Africa
7,0.01166055292052553,0.008912885250096604,0.006246967553301967,0.004518329792883486,0.006525483403539893,0.0021816568298541656,0.008402537866362384,0.00047098162861896795,0.0021961085095588678,0.0029412650739347535,0.014297834504674997,0.0063670707375368734,0.01826907441702217,0.017950829024303065,0.01932177547234868,0.005010485828049129,0.005726647045642626,0.004669846950041315,0.0016339890281374062,0.004422879511083313,0.0043059991693159515,0.013247054253676773,0.0030755298386438822,0.007968656340347144,0.0017246775106864716,0.0014752870557164935,0.004879622347444085,0.002063315202567233,0.007911370952844526,0.003130359967002597,0.0044021987995765295,0.0010375073788712276,0.017406693031796736,0.01684693015260992,0.0019763032437791683,0.015497320413628717,0.014176543553365478,0.0016392464673061825,0.001718340102090289,0.0014301630615946102,0.00844309487261309,0.005554832191382461,0.009449782470724307,0.01535920364532825,0.022372220905233272,0.01649391478178652,0.007005919818574825,0.0024288312703483763,0.0010447334148702462,0.005691909542874061,0.002166116875583172,0.005527782225792826,0.009647483700204084,0.0016187955358817464,0.007697802603532382,0.00843998437609459,0.002355336654299801,0.0008236879468091632,0.0022432468504976,0.029954321545689576,0.0044050456978823906,0.00603917924706332,0.002477837833202469,0.003816427754616671,0.002495430024584677,0.002115001982051379,0.002254401743265033,0.00207324977245932,0.0027246836850794366,0.004387800389648674,0.004764770647978901,0.008319820586840691,0.00867321718750743,0.0128791789815022,0.0027006301731641535,0.00951372164571201,0.00366670972707481,0.019932262336562537,0.004251185395696015,0.0018305758549328386,0.009442381863322273,0.003007610593693293,0.009923986477581827,0.008974103522191886,0.0027987997926986726,0.00221569754645327,0.01166295836312116,0.0028784286021156427,0.023496163366283303,0.0027081874259050715,0.009074024804769586,0.004753712975813892,0.007433991049133002,0.0028157380112943282,0.022079374428585586,0.01393457559002494,0.005529246071380784,0.002221597087917816,0.0028599721761853737,0.0068006629484435805,0.010105193446112432,0.003169648507527198,0.0030215599279455204,0.00744581486062976,0.012483521509067314,0.08157793921980933,0.013134504844403526,0.03036542860416946,0.0028539293628547296,0.005771822187925839,0.01043615308565237,0.012162387944778662,0.0017897413147205297,0.007437967630992821,0.001440517970627586,0.004056534215703608,0.0018209470678441783,0.003939088586427353,0.0015008439996956426,0.006842776099493284,0.01144016149052865,0.002393107678202891,0.009535178051706837,0.0013961583260918525,0.0035600559474331744,0.0025908435833213923,0.019991330243041564,0.0010754982759501287,0.01835066556333443,0.0024190156717683537,S_Saharawi-2,Saharawi,Africa
8,0.001843611309711057,0.0016693298130037485,0.0007180163204328849,0.0021295993603308062,0.0008599799804423064,0.0012842597708872456,0.00131896058417649,0.0006699963085755885,0.0014955928019510512,0.0007880600995865481,0.09262633860608652,0.04409261462400121,0.05220271561618205,0.0022463570062000123,0.0039597355217571555,0.001834449534505414,0.002511215400668597,0.019177742902497553,0.0015702349197819487,0.0023068725028477727,0.0023251362265492266,0.001512819647493168,0.0017552722468963538,0.0020609861245156776,0.001186675716160365,0.0006682924590831625,0.001662239340457645,0.0012526410434338007,0.0020819417720137866,0.0006314367302914156,0.0033103014934587342,0.0010195071236696281,0.048516436888483415,0.0031550778269295744,0.0013307206127594004,0.0024651765356380967,0.052586028967002894,0.0006735883975846187,0.001090546580914039,0.0013073853894478105,0.001664889017575678,0.0018350991876441905,0.0024470011661590846,0.004290832698902951,0.057879603268899904,0.0017373574738981414,0.0019427043564183989,0.0024418480391770743,0.0010753224197241425,0.0018450607059640872,0.0010234207550252176,0.0023196544190031867,0.001632157974193451,0.0011540602185208405,0.006217625050971769,0.0022183216627647225,0.0022618902110920496,0.0006719428970651825,0.003588409297906107,0.004630627958194134,0.02117114304619265,0.0015947336897354683,0.0024869824216088216,0.0017132982550004709,0.016063162898585233,0.0007602039899348542,0.0014675384147384454,0.0018594257464791507,0.0020572676500566272,0.0030005164993747824,0.001761949666950301,0.0015733959421743425,0.08805085523618777,0.030235804326161596,0.0029146404886414953,0.0025781273370147307,0.002208612083535694,0.05270075717046088,0.001887594219356121,0.000619173947322365,0.030039561767913166,0.0017771957933070451,0.04786150716494715,0.036661565484910875,0.0018384163563012713,0.0016776567223771904,0.0015285341670323754,0.001433308000697849,0.010587373301597515,0.001316599593660054,0.002085206381281446,0.0008785378640188718,0.001342623303328345,0.0014831006497858577,0.0045633499343701095,0.013389755347830264,0.001535932001197462,0.0012149590686210206,0.001458110546249968,0.0006467643042714335,0.003542971975913653,0.0016396047612552787,0.0018240246843289054,0.0018532374057143193,0.002631892927553,0.01591350625864144,0.0016248360148517756,0.0030632907124627275,0.0012800278416596918,0.0016342251746063246,0.008927236827040491,0.0014789937168665423,0.001311139100735509,0.0017481050438243595,0.0013956896988435324,0.0011062649287864278,0.0015080397110193997,0.0013516436409996711,0.0014229613773614216,0.002106679493329798,0.002544151365937837,0.0014683897646553382,0.0021271366317559453,0.0013649486028937373,0.002341139760059039,0.0011079291437779513,0.005991353356189442,0.0015001116205283173,0.05417215591219299,0.001217348877497756,S_BantuHerero-2,BantuHerero,Africa
9,0.00223842902447306,0.001830948861005638,0.0011699837747729792,0.0012926666877592467,0.0008493837530193337,0.0015456939992689331,0.0030322164228803604,0.0005712339688303798,0.0016003393494539962,0.0013020663508007406,0.08554417085679643,0.05019175389000058,0.046615078183615447,0.0039021443314371466,0.004524431041423235,0.0019626140406630655,0.0021848862296757654,0.01980695263951612,0.00193534710125386,0.0019464020982485123,0.002130784234867542,0.002937907936536089,0.0023481865203649594,0.001675946988076832,0.0017793245946125852,0.0006918055340700996,0.0009122066599674582,0.0006985361456905157,0.003366747461919316,0.001977032606567279,0.0026953690187954704,0.0006863175382821378,0.06203017921257246,0.0024826295633447594,0.0016206286131908985,0.0016670235327501492,0.040054835902223036,0.0010035821454718425,0.001280277354167701,0.0010766875143432605,0.0022235791267205076,0.0026446532469835194,0.0027893480871818326,0.004679077065487256,0.029760718906455683,0.001931842132181514,0.0026691449511512767,0.0028032564138082672,0.0007425013881423454,0.0016827047076600722,0.0022499105798258778,0.0018286369962675927,0.001812014662039007,0.001086757739722197,0.0016811793586138488,0.004336365606808099,0.0024978405596440263,0.0007587389985594754,0.0023811109346168775,0.0038258581168895403,0.024331989322516245,0.0023238524825154963,0.0016943965564969394,0.001841882606955489,0.010512906225383003,0.0007180704558001218,0.0016258944397308183,0.002259790998378409,0.0014248703204545736,0.002175958359593273,0.0020750665432003974,0.0018684348651405408,0.05886992217422429,0.05853181730616789,0.0018929889039290828,0.0041160271527906685,0.0013829167230589151,0.0730308307844441,0.0015043031558544997,0.0010930733444685279,0.033205917299419845,0.0010735774475570468,0.04328819046112205,0.04402420270433233,0.0018109043866488864,0.0018699396513186717,0.003894743825133206,0.0015969120813183217,0.009485868782220571,0.0018246776139179675,0.001767524300684843,0.0007821804171534077,0.0024688017380171882,0.0013739923215047543,0.007931399464162122,0.014129067422771497,0.0019350338883197676,0.0012842911742910463,0.001271092507733425,0.0010530005460065636,0.0034132480834676657,0.002610469244376121,0.002563164601354489,0.0015977128796526717,0.0016469971642920555,0.014926379034702243,0.001466737603069803,0.0032281062989602083,0.0014718412026336648,0.0016205471260369515,0.007609017829530269,0.0022729158806186383,0.0013808887026388102,0.0019310962224262157,0.0017676044017562783,0.0017951410800175166,0.0014857685544161223,0.0014714129369743914,0.0017364571489478264,0.0031942006440538865,0.003284481744686039,0.0016049799283367797,0.001681606571018035,0.0014711121307833558,0.0021879028770566697,0.0014999824041269994,0.0034488765895289227,0.0018964848050641826,0.05162404157694942,0.0012165227163226978,S_BantuHerero-2,BantuHerero,Africa
