Unnamed: 0,replicate,sample_size,Ne,length,recombination_rate,mutation_rate,error_param,edges,n_trees,n_sites,seed,ARGweaver_completed,RentPlus_completed,tsinfer_completed,fastARG_completed,RentPlus_0_RFrooted,RentPlus_0_RFunrooted,RentPlus_memory,RentPlus_0_pathunrooted,RentPlus_0_wRFrooted,RentPlus_0_SPRunrooted,RentPlus_0_KCrooted,RentPlus_0_wRFunrooted,RentPlus_cputime,fastARG_0_wRFunrooted,fastARG_0_RFrooted,fastARG_0_wRFrooted,fastARG_0_RFunrooted,fastARG_memory,fastARG_0_pathunrooted,fastARG_0_SPRunrooted,fastARG_edges,fastARG_0_KCrooted,fastARG_cputime,fastARG_ts_filesize,tsinfer_memory,tsinfer_max_polytomy,tsinfer_2_wRFrooted,tsinfer_0_RFunrooted,tsinfer_2_SPRunrooted,tsinfer_2_RFrooted,tsinfer_0_wRFunrooted,tsinfer_mean_polytomy,tsinfer_2_KCrooted,tsinfer_0_SPRunrooted,tsinfer_0_KCrooted,tsinfer_2_wRFunrooted,tsinfer_0_RFrooted,tsinfer_cputime,tsinfer_var_polytomy,tsinfer_0_pathunrooted,tsinfer_edges,tsinfer_2_RFunrooted,tsinfer_0_wRFrooted,tsinfer_2_pathunrooted,tsinfer_ts_filesize,ARGweaver_0_SPRunrooted,ARGweaver_0_RFunrooted,ARGweaver_edges,ARGweaver_0_wRFrooted,ARGweaver_memory,ARGweaver_0_wRFunrooted,ARGweaver_iterations,ARGweaver_0_pathunrooted,ARGweaver_ts_filesize,ARGweaver_cputime,ARGweaver_0_KCrooted,ARGweaver_0_RFrooted
10,1,10,5000,200000,1e-08,1e-08,0,291,89,123,499387851,True,True,True,True,4.35593,3.24724,80486400.0,5.182068168179888,,1.129265,5.241620502350402,,1.7599999999999998,66587.58376254859,8.663142802692379,66597.64757949636,5.846726269483229,2088960.0,7.709125061344932,1.573373192513353,90.0,8.86975200547594,0.0,13212.0,58900480.0,16.0,66846.84168248811,3.43422772851971,1.3394193958642269,5.036117980003387,66843.47038897408,3.7,6.0328026924332026,1.2090610464179383,5.754923412406478,66843.47038897408,4.630069822992651,1.14,8.743333333333336,6.696264232273448,111.0,3.816810945560845,66846.84168248811,6.453745871106138,15756.0,1.67793,5.627535,362.5,54851.3341838616,221450240.0,53798.02392768293,"0,20,40,60,80,100,120,140,160,180",7.68743610801597,19239.2,5497.76,6.76384871625128,6.926133
11,1,20,5000,200000,1e-08,1e-08,0,483,133,135,1389054605,True,True,True,True,15.70669,14.45568,157569024.0,23.573017477676025,,4.59625,16.648547150028087,,2.81,69388.78297346362,17.57884262314625,69391.60818497959,15.715565727896873,2080768.0,25.55430711347969,4.7850716926841885,238.0,22.66033281110973,0.0,19756.0,58785792.0,22.0,70501.52438041242,15.621165961683078,5.175821996604951,20.159823311298553,70498.30838229839,4.172413793103448,21.126983421987408,,19.522602417465354,70498.30838229838,17.272230678497156,1.01,13.797859690844232,31.596710438615702,242.0,18.424425883469862,70501.52438041242,27.77939003383533,21468.0,4.8650579999999986,16.556995999999998,523.6,81300.20430803469,345493504.0,80906.3117894044,"0,20,40,60,80,100,120,140,160,180",25.38336757086726,25671.2,6894.23,18.536996993691535,17.996962
12,1,40,5000,200000,1e-08,1e-08,0,573,148,176,1972686173,True,True,True,True,43.40077,42.00414,313827328.0,73.87699082997376,,10.574055,42.955388064353095,,6.2,89686.85192741225,47.99186824791646,89691.33708339867,45.724611280245206,2183168.0,80.8718110489841,11.052490764594314,306.0,51.50030674149726,0.0,24724.0,58728448.0,23.0,92318.91472433145,33.3548111964822,11.652733503574373,47.93738783135763,92315.39313745305,4.145161290322581,45.76285717041562,,44.972547569682824,92315.39313745302,34.60704201650616,1.26,10.382154006243498,119.68279214912508,257.0,46.62719340731038,92318.91472433145,81.52081820413811,24500.0,11.7263735,48.970336,618.7,95509.51861013213,533610496.0,94856.31250264707,"0,20,40,60,80,100,120,140,160,180",86.67344469188808,30108.0,8588.54,47.74624778970029,50.23251000000001
13,1,64,5000,200000,1e-08,1e-08,0,613,145,176,1953129429,True,True,True,True,61.62219,59.5322,541999104.0,105.26861181734104,,15.25523,65.50415397264439,,7.88,80368.26508446755,56.633374478655526,80376.72008149233,54.363039559720754,2273280.0,102.8689686390232,14.481479955746892,397.0,63.93774312244898,0.0,29092.0,59396096.0,25.0,84720.02482603,45.05656938805557,16.09727708936869,61.15773796091363,84716.98835076655,3.975308641975309,61.217732362909295,,58.87276753345596,84716.98835076657,46.262981924337225,1.28,9.678402682517907,156.32108741197226,322.0,59.59137555803727,84720.02482603,113.42911393396881,27988.0,14.025653,56.281586,645.8888888888888,91516.29176551488,742350848.0,91073.74847618144,"0,20,40,60,80,100,120,140,160,180",111.38061138469698,31870.66666666667,13242.15,63.61251287164096,57.94764300000001
14,1,100,5000,200000,1e-08,1e-08,0,801,171,200,287794401,True,True,True,True,106.62425,105.00415,665997312.0,227.16439020146652,,26.716625,120.6478681313799,,12.82,101476.47415716213,117.636965610098,101482.6490677251,115.16734107370877,2256896.0,246.75908418921082,28.742755685159654,622.0,146.06421659597748,0.02,40036.0,59363328.0,34.0,107615.50494741967,82.01438636948174,28.699662356473517,120.979529892636,107613.3853119626,4.480769230769232,141.7288070430755,,111.0981536490355,107613.3853119626,83.11788258966881,1.35,15.34578402366864,398.7405144074849,466.0,119.49422733640158,107615.50494741967,252.7088114437551,35540.0,26.438321999999996,110.901554,860.0,122879.35788304053,996593664.0,122419.87736996461,"0,20,40,60,80,100,120,140,160,180",233.10956296914063,41380.0,17854.86,122.24743471183528,112.515905
15,1,10,5000,293333,1e-08,1e-08,0,239,78,98,1662864346,True,True,True,True,4.2573866561212,3.026457984611346,71155712.0,5.267487595538476,,1.237453678924635,5.094587240065447,,1.22,34796.15834197748,6.578413471747023,34800.02564688125,4.276188425672382,1966080.0,6.607988483912295,1.5293355475060977,57.0,8.147596113736931,0.0,10892.0,58998784.0,12.0,35001.35721147652,4.045351192573902,1.7519131966976629,5.393940118689726,34998.66791830345,3.695652173913044,5.131718889367831,1.6544342881190182,5.019852844934038,34998.66791830345,5.030219212095453,1.52,7.342155009451796,6.705695823252512,85.0,4.303600992034114,35001.35721147651,6.41047897442018,13772.0,1.4262125297869657,4.024369573147242,282.5,31408.333985984882,387239936.0,30836.560891851102,"0,20,40,60,80,100,120,140,160,180",5.689195747990287,16170.4,8489.47,5.270994506533562,5.116936041972775
16,1,10,5000,546666,1e-08,1e-08,0,762,240,330,392300528,True,True,True,True,5.435593214138066,3.9643072735454554,156311552.0,6.346792095691938,,1.1669648377619972,6.564184413137258,,3.0,55427.9526213655,7.275176532988148,55438.12175691904,4.9065054489433635,2101248.0,7.237110449255103,1.4214476037628954,230.0,8.640075139958027,0.0,27020.0,59342848.0,31.0,55972.80568431283,4.080990371498611,1.40409140868635,5.723791724132153,55971.1893279792,3.744186046511628,6.923948221018988,1.2864108726023855,6.5644749768824635,55971.189327979206,5.375841849826733,1.14,13.981070849107628,6.8102826497223035,322.0,4.303491921845131,55972.80568431284,6.762083137275843,32124.0,1.2998320729659425,4.290451207867327,929.5,49946.24464780868,483110912.0,49333.05122964703,"0,20,40,60,80,100,120,140,160,180",6.605217399717351,41902.0,17047.75,6.7225005526699935,5.678533510406719
17,1,10,5000,800000,1e-08,1e-08,0,1067,344,428,1125918068,True,True,True,True,4.85533,3.62296,203800576.0,5.816936588528227,,1.1854325,5.604712707676915,,3.78,53205.38903415145,6.730682787644341,53214.644037340615,4.542143394369751,2072576.0,6.572251499851247,1.3074774922693306,295.0,8.339664753950283,0.0,33476.0,58650624.0,68.0,53991.369170861384,4.2500967767179665,1.4317103633699473,5.587322240260883,53989.81451877373,4.470085470085469,5.872177952315129,1.2055168605283153,5.719551225176457,53989.81451877371,5.310991454342421,1.24,44.86448973628461,6.984351409735782,523.0,4.481635618294439,53991.36917086138,6.680217440053787,43236.0,1.38944875,4.577776,1279.4444444444443,50104.34693568653,694792192.0,49470.63921697193,"0,20,40,60,80,100,120,140,160,180",6.825497581437812,56185.33333333334,25174.58,5.993825958203992,5.6937365
18,2,10,5000,40000,1e-08,1e-08,0,89,25,19,265820473,True,True,True,True,8.5038,7.3992,48123904.0,9.598644719775772,,1.9217,6.231047645829361,,0.48,54065.78269465243,10.851092520138476,54070.83902964413,8.47846904718242,2023424.0,9.685668913719724,2.3586284336578247,44.0,8.402435330521921,0.0,7196.0,58585088.0,9.0,54205.055687790926,7.2670990725458315,2.629257601393128,10.956353427619307,54204.39769072168,3.583333333333333,8.300415326098518,,6.00599037398085,54204.39769072169,8.311262317748849,0.99,4.409722222222221,12.58377677112104,43.0,9.838350182416288,54205.05568779092,11.45430863828085,8988.0,2.540635,8.531704999999999,97.3,60741.951828882724,77942784.0,60567.91612119202,"0,20,40,60,80,100,120,140,160,180",9.793931952999026,8607.2,979.25,7.143727146011367,9.781575
19,2,10,5000,200000,1e-08,1e-08,0,197,64,85,1046743283,True,True,True,True,5.99111,5.10364,69488640.0,7.345723802971183,,1.565675,4.894620225513198,,1.1700000000000002,47259.61941072077,7.175303496203242,47263.032237854684,5.2263476266115525,2072576.0,8.810913987289439,1.685761246451856,58.0,7.440515851806738,0.0,10436.0,59015168.0,13.0,47444.321378006505,5.10735618034996,1.894163550563201,7.764618672919606,47441.629676785116,3.1904761904761907,7.493769659314418,,6.5930338549946335,47441.629676785094,6.786016976909945,0.95,7.297052154195013,8.065769852862879,67.0,6.0649834199052375,47444.32137800651,8.669622649738779,12620.0,1.7738489999999998,6.142702,229.8,34579.197513752035,284409856.0,34200.706406822515,"0,20,40,60,80,100,120,140,160,180",8.357032564767515,14084.0,5000.58,5.941972216096788,7.1603330000000005
20,2,20,5000,200000,1e-08,1e-08,0,308,91,139,1350418526,True,True,True,True,12.65253,11.55822,158961664.0,19.433765048912075,,3.65619,12.063518631936189,,3.3000000000000003,61230.60385540874,15.662265477411948,61240.03836794687,13.285261462095535,2035712.0,20.74178298114174,4.0114171422249,152.0,20.769204828676926,0.0,16556.0,58707968.0,21.0,62005.112553049716,13.829448428298411,4.572740394775719,17.118911649233006,62004.16469552054,3.8333333333333335,15.982751567839166,,14.223901057152545,62004.16469552054,14.593313525528153,1.29,13.930555555555555,28.209228628222395,184.0,16.346417744707715,62005.112553049694,25.39630386248365,19540.0,3.756355,12.66354,366.4,56542.223425718264,326840320.0,56350.90453502621,"0,20,40,60,80,100,120,140,160,180",21.526827633228873,19823.2,5531.719999999998,13.16576687891227,13.499451
21,2,40,5000,200000,1e-08,1e-08,0,545,139,194,466871037,True,True,True,True,37.61073,36.31849,339750912.0,63.30867049007218,,10.29127,34.88678846522961,,6.26,84174.33729615109,41.35252819159896,84179.10392715574,39.20070256895185,2166784.0,66.37763422033821,10.262073749821496,392.0,47.3318431977565,0.0,28780.0,58826752.0,37.0,86990.89204071763,27.505748315653538,9.378178728008647,35.33315825072216,86988.04609391808,3.953488372093023,38.45455187060698,,32.96581385075872,86988.04609391806,28.425418306689142,1.12,16.951325040562466,77.8689199879851,340.0,34.308923795846745,86990.89204071763,67.02320900111586,28452.0,9.4167085,35.902815000000004,694.6666666666665,90262.48267365992,542404608.0,89836.56517859656,"0,20,40,60,80,100,120,140,160,180",62.600903863491716,33099.11111111112,8704.18,35.17314857528036,36.873039
22,2,64,5000,200000,1e-08,1e-08,0,659,154,190,1916939455,True,True,True,True,60.84775,59.23556,558161920.0,118.64950425428653,,15.47933,72.0153085801311,,8.56,96034.79628365088,62.6132330031786,96041.69529518414,60.28223911359697,2215936.0,125.89190068827841,16.588537186531248,483.0,83.575114806647,0.01,33036.0,59424768.0,20.0,100122.52041128805,53.49273939968839,18.4717862050932,74.05007920405694,100118.7262688042,4.044943820224719,76.76002412045473,,67.3854113086752,100118.7262688042,54.80486302251071,1.3,7.88562050246181,190.75276921528894,360.0,72.56142861128157,100122.52041128805,135.40480243935664,29964.0,16.789461,67.80219,777.5,104803.76156580645,754823168.0,104115.62347591594,"0,20,40,60,80,100,120,140,160,180",130.30712202743732,36991.2,10900.08,71.61836015192921,69.213723
23,2,100,5000,200000,1e-08,1e-08,0,831,176,196,929397077,True,True,True,True,109.597,108.05915,659722240.0,217.9589658016551,,25.736535,113.20169781528436,,11.79,100525.87799993002,123.81565100979056,100529.89879702117,121.45510613634144,2338816.0,254.23191965694636,28.73351563040481,637.0,131.47885755522546,0.02,40468.0,59625472.0,35.0,101237.15658670224,85.89764900012278,30.106286997196275,128.89234509904958,101234.52331383296,4.452830188679245,129.69888397741906,,117.74441067762008,101234.52331383296,87.14486080745873,1.32,17.549661801352794,397.8259776419243,472.0,127.32211000788021,101237.15658670224,238.15013216456023,35628.0,28.175315,119.783464,866.8,111490.98066071417,946020352.0,110725.91293106553,"0,20,40,60,80,100,120,140,160,180",229.84449818916875,41551.2,15427.91,114.3529138304871,121.16871200000001
24,2,10,5000,293333,1e-08,1e-08,0,323,104,135,462359148,True,True,True,True,4.358295861699843,3.048787555440404,83791872.0,4.628425467563685,,1.134379698158748,5.041480533197509,,1.7100000000000002,46630.05415162923,6.085341600749032,46633.77002758591,4.0442079811320655,2039808.0,5.5883660403602935,1.363457973858127,92.0,6.567975552380718,0.0,13708.0,59035648.0,20.0,46934.99518732787,2.375103977471691,0.9745955379459502,3.7646037891225963,46933.29569934071,3.4054054054054053,5.123230840645438,0.6601019555841809,4.912766305584972,46933.29569934071,3.46243898652694,1.1,13.808619430241054,4.628625483813218,126.0,2.5892766187474883,46934.995187327884,4.382937436553884,16868.0,1.5576484746005392,4.4485039187544535,435.7,43349.820155665075,289988608.0,42856.46535003938,"0,20,40,60,80,100,120,140,160,180",6.308060050250012,22269.6,7882.539999999999,5.287755078153138,5.456673473492584
25,2,10,5000,546666,1e-08,1e-08,0,770,245,318,418086302,True,True,True,True,5.476181068513498,4.024819542462857,143130624.0,6.27159712371226,,1.2927454789579012,6.345890582715687,,2.92,56619.919382718865,7.396086223546348,56629.370099516025,4.494300191964765,2088960.0,7.020016230220463,1.3302402530014803,213.0,9.964093336422474,0.0,25772.0,58880000.0,46.0,57186.26162562222,4.663243655179917,1.5299376689990465,6.146294240443335,57184.0874175244,4.304347826086956,6.159747249672503,1.341870407336058,5.933128047983883,57184.08741752442,5.804765403772797,1.11,38.0957781978576,7.3266927677013705,297.0,4.958860146765037,57186.261625622195,7.159012611594571,30452.0,1.5026824422956613,5.060886171812403,864.8,51187.78110761452,495071232.0,50506.245690325115,"0,20,40,60,80,100,120,140,160,180",7.360966785189022,39548.0,16537.27,6.543899585153655,6.258699095974508
26,2,10,5000,800000,1e-08,1e-08,0,819,271,403,316767138,True,True,True,True,4.3675625,3.334135,199213056.0,5.59787615462114,,1.06965875,5.106494121713156,,3.8800000000000003,49090.78510505418,6.642562967256142,49095.8663835333,4.563636569450587,2088960.0,7.1723588701403935,1.4087942735780403,206.0,7.8260634140876695,0.0,28972.0,59203584.0,48.0,49552.87915275867,3.1102014133046527,1.0598047428546284,4.100994290100664,49551.41234750677,4.111111111111111,4.839121341407545,1.1688037080942189,4.7879609716184595,49551.412347506775,3.9249486336965136,1.41,28.81481481481481,6.1197810783608215,333.0,3.2394046960017238,49552.879152758665,5.334375121138455,35292.0,1.25552675,3.983595,1015.9,40839.75052323029,706334720.0,40215.94056451563,"0,20,40,60,80,100,120,140,160,180",6.4652320962861625,46053.6,22737.36,5.385857932241398,4.9099905
27,3,10,5000,40000,1e-08,1e-08,0,91,25,22,570841540,True,True,True,True,7.0869,6.63925,50876416.0,9.332124136728552,,1.79095,7.6019980180076905,,0.55,73670.1196519186,8.71335,73672.0303238508,7.01045,2072576.0,10.88386255892502,1.792575,22.0,9.761614610288392,0.0,6476.0,57933824.0,4.0,73779.79006182785,5.514904763348887,2.072892705131597,7.424978771915578,73779.45163936766,3.0,7.220267523786132,,6.008033512094573,73779.45163936765,5.852577686770205,2.2,0.75,10.468398588668913,24.0,7.08730584849426,73779.79006182785,9.42677038231942,8388.0,1.9755525,8.012360000000001,95.9,72213.88351531878,87400448.0,71603.35537413058,"0,20,40,60,80,100,120,140,160,180",10.287162694524698,8607.2,940.03,7.847826405311537,8.5536
28,3,10,5000,200000,1e-08,1e-08,0,382,127,166,358116354,True,True,True,True,4.09089,3.19479,90763264.0,5.1115818241685815,,1.023965,5.111545490521128,,1.46,83840.65033811063,5.352531948031832,83844.1612685896,3.3126848831252818,2052096.0,4.930333402226221,0.9678387932407536,117.0,7.1284502004867605,0.0,16012.0,58998784.0,21.0,84129.29268943728,2.7059533718924755,0.9923495360924232,3.4218884783224794,84128.46480494122,3.8809523809523814,3.944659301358988,0.7453934810819947,3.7235236604671353,84128.46480494122,3.1738624126809754,0.92,13.390589569160998,5.059400071644955,163.0,2.930118468771235,84129.29268943728,4.778237387911683,19428.0,1.2528715,4.0118670000000005,445.3,70582.2037784749,212135936.0,69254.28701903389,"0,20,40,60,80,100,120,140,160,180",6.089507766857837,22615.2,5255.24,5.11867482456029,4.8994800000000005
29,3,20,5000,200000,1e-08,1e-08,0,387,106,138,1974001566,True,True,True,True,17.41798,16.21618,153366528.0,23.682926261458082,,4.43753,15.874609485700457,,2.91,67623.52482445216,21.97237127779056,67636.50488341233,19.583046965023602,2097152.0,28.64271143753452,4.930534590920415,197.0,22.730032785877814,0.0,18348.0,59265024.0,22.0,68486.60796962962,13.126252951810244,4.268863232117134,16.792734327526848,68483.46543834057,3.8,17.901949403501572,,16.797285488295206,68483.46543834057,14.30808628309492,1.44,10.48,28.81520307642045,190.0,15.51702293734058,68486.60796962964,24.552458610954034,19748.0,4.580475,17.304510999999998,496.4,73064.21985096922,371204096.0,72576.21051182371,"0,20,40,60,80,100,120,140,160,180",26.442461011064,24727.2,7136.480000000001,17.73508436352429,18.501163000000002
30,3,40,5000,200000,1e-08,1e-08,0,682,181,181,1553621901,True,True,True,True,34.57081,33.11572,283803648.0,63.55023534717569,,9.640655,44.32657971349869,,4.86,88745.78302420683,41.25246936979156,88752.86891563256,39.04467897693112,2121728.0,72.40742341550428,10.362128631398672,414.0,48.25485800624774,0.0,29108.0,59363328.0,20.0,91442.4466672814,27.672268322172364,9.346668750689156,35.89397234664635,91440.21286029232,3.773809523809524,53.27646589100768,,35.79423231352529,91440.21286029232,28.717249241036054,1.2,8.627409297052154,70.19733114115617,317.0,34.66196497878241,91442.4466672814,69.98218880703361,27156.0,10.179949,38.750426000000004,669.8888888888888,100367.27268703944,505208832.0,99871.59389838364,"0,20,40,60,80,100,120,140,160,180",68.44657210240715,32084.0,8156.82,45.44792615325268,40.224173
31,3,64,5000,200000,1e-08,1e-08,0,523,112,132,667719760,True,True,True,True,70.5597,68.78112,417062912.0,146.12699638185958,,17.423155,74.1016924741387,,7.15,61096.528359754775,71.63225305659374,61103.88992748503,69.29589195317389,2191360.0,171.26495525633572,17.853198138433882,349.0,80.9068929336679,0.0,25508.0,58773504.0,26.0,64770.36631404456,49.843479782543355,17.603701469396274,74.29645600131775,64769.23772108276,3.9705882352941178,80.91073992629853,,65.5623241355746,64769.237721082776,51.25266264926459,1.17,12.499134948096886,184.87490633622932,270.0,72.54631615139681,64770.36631404455,147.9510710110116,24252.0,17.114276500000003,68.245676,552.7,78623.92597306153,762834944.0,78141.01655264481,"0,20,40,60,80,100,120,140,160,180",131.19185211623721,28117.6,16032.49,68.8192067069706,69.95702800000001
32,3,100,5000,200000,1e-08,1e-08,0,891,206,244,667699277,True,True,True,True,109.83354,108.33302,713125888.0,211.20595096225102,,26.66457,106.21851967405394,,15.08,107373.94791835864,117.88570701257777,107380.52361278566,115.82930485108709,2297856.0,234.98159657963458,26.78037173900667,664.0,122.8501722316832,0.02,43364.0,59416576.0,31.0,112055.11293148276,86.06320824176191,29.1122808246374,123.94684416259466,112052.500238275,4.201834862385321,111.76926962283486,,105.35696382486559,112052.500238275,86.90367892546631,1.23,15.97761131217911,367.2623662655072,458.0,122.93520646827784,112055.11293148277,234.22924655618846,37180.0,28.871552,120.703024,941.9,119000.00440800506,970125312.0,118767.72700606714,"0,20,40,60,80,100,120,140,160,180",227.24864033159923,44629.6,11894.54,106.63533540405732,121.84926899999999
33,3,10,5000,293333,1e-08,1e-08,0,321,104,118,134906351,True,True,True,True,4.248325282187821,3.024078436452769,75530240.0,4.7131129543334485,,1.0527693781470207,4.674529465593357,,1.54,45406.50938115818,6.987384532837037,45414.3017405845,4.025391249628476,1970176.0,6.292410765767285,1.3941197997841859,65.0,9.093959617126886,0.0,11996.0,59219968.0,13.0,45625.03790922329,2.0324575861323355,0.8088656734082378,3.2335775581003574,45623.00551730501,3.294117647058824,4.185290965358236,0.8063875803651831,4.142857849837679,45623.005517305,3.201099102186143,1.12,5.3252595155709335,3.6958889126492416,112.0,2.0649360420465497,45625.03790922329,3.5268148627539158,15668.0,1.2828004350004945,3.826226166166098,378.6,40275.374441235756,324268032.0,39883.73544659197,"0,20,40,60,80,100,120,140,160,180",5.9958541315347365,20103.2,7475.39,5.448324393929463,4.976537927884007
34,3,10,5000,546666,1e-08,1e-08,0,764,236,283,1294647786,True,True,True,True,6.056348849205913,4.860686415471238,144916480.0,6.748116146695551,,1.5352207746594813,6.10127535864598,,2.91,54982.419639448795,8.296688369888173,54994.41907936387,6.097733846231973,2138112.0,7.913423120523988,1.8458160227637168,243.0,8.794449574434214,0.0,25436.0,58818560.0,44.0,55720.95871625377,4.34019014159467,1.4264208456487668,6.42353448507073,55718.834504440725,4.402985074626866,7.0374418540823305,0.9906807731460998,6.318822690651537,55718.834504440725,5.769653958190597,1.25,30.359991089329466,6.978624654152813,295.0,4.8479312259834,55720.95871625376,6.628652587699902,28940.0,1.6357757753363114,5.40839561999466,784.1111111111112,50490.15469550746,488509440.0,49880.71198736937,"0,20,40,60,80,100,120,140,160,180",7.429085288219827,36284.88888888888,16657.72,6.455043658787633,6.606705739885047
35,3,10,5000,800000,1e-08,1e-08,0,1155,375,444,906262299,True,True,True,True,4.8254125,3.6818575,217427968.0,5.5570129639516965,,1.34142625,5.273989828881784,,4.0200000000000005,51954.93863136307,7.555352100746398,51970.282975074864,4.937307336979843,2138112.0,7.162880538821863,1.7010240881151415,255.0,8.787922346642656,0.0,32532.0,59138048.0,66.0,52649.840562713034,4.300322366535017,1.645775319398759,5.707435929608108,52647.27688990492,4.41237113402062,5.752037654062454,1.5363745386526753,5.488741314123364,52647.27688990491,5.4347140388353035,1.24,48.88149643957913,6.718613558883558,428.0,4.535805895837513,52649.840562713034,6.508320471306236,40340.0,1.41110775,4.071767,1210.4444444444443,45951.87885810139,656732160.0,45353.50119236438,"0,20,40,60,80,100,120,140,160,180",6.196417539866738,53484.88888888888,24088.74,5.675622851741305,5.17495975
36,4,10,5000,40000,1e-08,1e-08,0,80,19,21,960426798,True,True,True,True,5.48125,3.65465,49725440.0,6.501480488938206,,1.131575,6.156574149503482,,0.48,52900.793473003825,7.909429341059598,52901.815387674345,5.894464670529798,2072576.0,8.04555477040916,1.85965,22.0,8.180275982322335,0.0,6436.0,58605568.0,5.0,52998.668778455714,5.39714272969719,1.940434879156642,6.996627720316407,52997.645526058426,2.6,7.100392856265034,,6.1400053574920825,52997.645526058426,5.9074339346468845,0.97,1.0399999999999998,8.191785096009419,26.0,6.486336515366709,52998.66877845572,8.328999668881456,8460.0,2.149325,6.714920000000001,75.1,53502.018643633346,94212096.0,52435.17944804319,"0,20,40,60,80,100,120,140,160,180",8.074728143037357,7752.8,870.6899999999998,7.05026830441157,8.173355
