Unnamed: 0,replicate,sample_size,Ne,length,recombination_rate,mutation_rate,error_rate,edges,n_trees,n_sites,seed,ARGweaver_completed,fastARG_completed,RentPlus_completed,tsinfer_completed,fastARG_SPRunrooted,fastARG_edges,fastARG_wRFrooted,fastARG_cputime,fastARG_RFrooted,fastARG_RFunrooted,fastARG_pathunrooted,fastARG_KCrooted,fastARG_memory,fastARG_ts_filesize,fastARG_wRFunrooted,tsinfer_SPRunrooted,tsinfer_edges,tsinfer_var_polytomy,tsinfer_wRFrooted,tsinfer_cputime,tsinfer_RFrooted,tsinfer_RFunrooted,tsinfer_pathunrooted,tsinfer_KCrooted,tsinfer_memory,tsinfer_ts_filesize,tsinfer_max_polytomy,tsinfer_mean_polytomy,tsinfer_wRFunrooted,RentPlus_SPRunrooted,RentPlus_wRFunrooted,RentPlus_pathunrooted,RentPlus_wRFrooted,RentPlus_cputime,RentPlus_RFrooted,RentPlus_RFunrooted,RentPlus_KCrooted,RentPlus_memory,ARGweaver_SPRunrooted,ARGweaver_edges,ARGweaver_wRFrooted,ARGweaver_cputime,ARGweaver_RFrooted,ARGweaver_RFunrooted,ARGweaver_iterations,ARGweaver_KCrooted,ARGweaver_memory,ARGweaver_ts_filesize,ARGweaver_pathunrooted,ARGweaver_wRFunrooted,completed,fastARG_0_RFunrooted,fastARG_0_SPRunrooted,fastARG_0_wRFunrooted,fastARG_0_RFrooted,fastARG_0_KCrooted,fastARG_0_pathunrooted,fastARG_0_wRFrooted,RentPlus_0_RFunrooted,RentPlus_0_RFrooted,RentPlus_0_pathunrooted,RentPlus_0_SPRunrooted,RentPlus_0_KCrooted,RentPlus_0_wRFrooted,RentPlus_0_wRFunrooted,tsinfer_2_wRFrooted,tsinfer_2_SPRunrooted,tsinfer_0_RFunrooted,tsinfer_0_RFrooted,tsinfer_2_wRFunrooted,tsinfer_2_RFrooted,tsinfer_2_KCrooted,tsinfer_2_pathunrooted,tsinfer_0_pathunrooted,tsinfer_0_wRFrooted,tsinfer_0_KCrooted,tsinfer_0_wRFunrooted,tsinfer_0_SPRunrooted,tsinfer_2_RFunrooted,ARGweaver_0_wRFunrooted,ARGweaver_0_wRFrooted,ARGweaver_0_KCrooted,ARGweaver_0_pathunrooted,ARGweaver_0_RFrooted,ARGweaver_0_SPRunrooted,ARGweaver_0_RFunrooted
285,13,15,5000,100000,1e-08,3.941867581552624e-07,0.0,218,59,2788,1051453534,False,False,False,True,,,,,,,,,,,,0.3441282095534731,308.0,23.705103969754248,17515.316428566868,1.04,1.2219176588976748,0.982856789244876,2.305134716920739,2.0110830232244794,57319424.0,114119.0,47.0,3.347826086956522,17515.1282606457,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,17515.316428566868,0.3441282095534731,0.9580998474753264,1.1925866153989069,17515.1282606457,1.2219176588976748,2.0110830232244794,2.305134716920739,2.3152308722176858,17515.316428566864,1.9843051008989323,17515.128260645703,0.2843991331249206,0.982856789244876,,,,,,,
286,13,15,5000,100000,1e-08,3.941867581552624e-07,0.001,218,59,2788,1051453534,True,False,False,True,,,,,,,,,,,,0.4335326222473805,389.0,38.957768595041316,17515.381223604712,1.06,1.5222002853984462,1.2713500970219909,2.8882942998830026,2.279179728213604,57483264.0,115415.0,66.0,3.536363636363636,17515.194664748906,,,,,,,,,,0.248941,226.1,51441.48883237888,2847.12,0.8669800000000001,0.591424,"0,20,40,60,80,100,120,140,160,180",2.0098892645073145,165388288.0,58588.8,1.5185052021172238,51205.800884936376,True,,,,,,,,,,,,,,,17515.381223604712,0.4335326222473805,1.243179800950362,1.4851712104128534,17515.194664748906,1.5222002853984462,2.279179728213604,2.8882942998830026,2.9912626837013456,17515.38122360471,2.237301056318814,17515.194664748902,0.3372529016528735,1.2713500970219909,51205.800884936376,51441.488832378884,2.0098892645073145,1.5185052021172238,0.8669800000000001,0.248941,0.591424
287,13,15,5000,100000,1e-08,3.941867581552624e-07,0.01,218,59,2788,1051453534,False,False,True,True,,,,,,,,,,,,1.288971125666335,1296.0,382.9849864862755,17515.560537711015,1.16,4.372314758824071,3.881852826161192,7.314256589065051,4.730748387367272,57995264.0,136868.0,310.0,5.1225296442687736,17515.456922877467,,,,,22.77,,,,789139456.0,,,,,,,,,,,,,True,,,,,,,,4.16632,5.17806,7.743890801071193,1.34497,7.163337215276591,,,17515.560537711015,1.288971125666335,3.537702704904842,3.8939109392762488,17515.456922877467,4.372314758824071,4.730748387367272,7.314256589065051,7.719408313657952,17515.560537711008,4.320798143973208,17515.456922877474,0.8953311985803303,3.881852826161192,,,,,,,
288,13,15,5000,100000,1e-08,1.1745865883549928e-06,0.0,244,68,7981,1631696659,False,False,False,True,,,,,,,,,,,,0.16300349906724199,335.0,40.649307479224376,17103.343324842284,1.79,0.4468969787365967,0.4138658437391194,1.2060876943964758,1.0756796740603434,63987712.0,189048.0,61.0,3.5263157894736836,17103.314753593753,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,17103.343324842284,0.16300349906724199,0.4076468982006819,0.4392138694869657,17103.314753593753,0.4468969787365967,1.0756796740603434,1.2060876943964758,1.2434828078874218,17103.343324842284,1.09263518128425,17103.314753593753,0.151858013860077,0.4138658437391194,,,,,,,
289,13,15,5000,100000,1e-08,1.1745865883549928e-06,0.001,244,68,7981,1631696659,False,False,True,True,,,,,,,,,,,,0.2852673674749825,609.0,106.6703448275862,17103.4705766043,1.75,0.7644843771027297,0.6860190098028638,1.8642645513996363,1.4752235429502156,64200704.0,198526.0,124.0,4.2,17103.43037669827,0.3679100000000001,,2.8261632997840453,,51.44000000000001,2.3235200000000003,1.15283,6.286859426639483,2645057536.0,,,,,,,,,,,,,True,,,,,,,,1.15283,2.3235200000000003,2.8261632997840445,0.36791,6.286859426639483,,,17103.4705766043,0.2852673674749825,0.6702360885677987,0.7421136087329616,17103.43037669827,0.7644843771027297,1.4752235429502156,1.8642645513996363,1.9583893139054145,17103.4705766043,1.5058405324284627,17103.43037669827,0.21491973194018496,0.6860190098028638,,,,,,,
290,13,15,5000,100000,1e-08,1.1745865883549928e-06,0.01,244,68,7981,1631696659,False,False,True,True,,,,,,,,,,,,1.6899247168324931,3007.0,639.165588188342,17104.34125135242,1.64,5.190850541705752,4.949109270288028,9.269724763378699,5.3508946760596245,65413120.0,253661.0,567.0,5.7938342967244685,17104.199619986353,,,,,43.3,,,,1541459968.0,,,,,,,,,,,,,True,,,,,,,,4.486,5.43284,8.495614756231413,1.60543,7.4577822113336545,,,17104.34125135242,1.6899247168324931,4.333666709909823,4.525186529520778,17104.199619986353,5.190850541705752,5.3508946760596245,9.269724763378699,10.18492663106952,17104.34125135242,5.191545493984603,17104.19961998636,1.1272927451460288,4.949109270288027,,,,,,,
291,13,15,5000,100000,1e-08,3.5000000000000016e-06,0.0,200,54,25212,165798952,False,False,False,True,,,,,,,,,,,,0.3031770387753837,237.0,16.12980466288595,17899.80868554211,3.04,0.6916495451676892,0.6818493663436813,2.1163476271558217,1.0488434178212018,89198592.0,455401.0,28.0,3.4347826086956523,17899.799861714007,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,17899.80868554211,0.3031770387753837,0.6807512753064814,0.6894495265387558,17899.799861714007,0.6916495451676892,1.0488434178212018,2.1163476271558217,2.117683474482491,17899.80868554211,1.0396932063911588,17899.799861714007,0.30227239169475856,0.6818493663436813,,,,,,,
292,13,15,5000,100000,1e-08,3.5000000000000016e-06,0.001,200,54,25212,165798952,False,False,False,True,,,,,,,,,,,,0.6259326806108227,1022.0,129.0051020408163,17899.825088060283,3.92,1.4696968195774665,1.4177654572349467,3.513697007034171,1.6910141066455402,89337856.0,476961.0,148.0,5.214285714285714,17899.81623494626,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,17899.825088060283,0.6259326806108227,1.4037803709425207,1.4425034194619475,17899.81623494626,1.4696968195774665,1.6910141066455402,3.513697007034171,3.520482010544878,17899.82508806028,1.6823765955410723,17899.816234946262,0.6104697559777861,1.4177654572349467,,,,,,,
293,13,15,5000,100000,1e-08,3.5000000000000016e-06,0.01,200,54,25212,165798952,False,False,True,True,,,,,,,,,,,,1.678635800349277,8123.0,2038.8096767792613,17900.021639464518,3.71,4.832355576752375,4.519321473049732,8.257129688386769,4.75709641542188,92930048.0,650491.0,1508.0,6.707679603633361,17899.996359116052,,,,,112.88999999999999,,,,3093741568.0,,,,,,,,,,,,,True,,,,,,,,4.42649,5.65358,8.104448058560312,1.74068,7.605210567884391,,,17900.021639464518,1.678635800349277,4.057164767788406,4.277009036352764,17899.996359116052,4.832355576752375,4.75709641542188,8.257129688386769,8.960387293711818,17900.021639464518,4.528770792948969,17899.996359116056,1.2514215739123218,4.519321473049732,,,,,,,
294,14,15,5000,100000,1e-08,4.999999999999999e-09,0.0,136,33,27,263541056,False,False,False,True,,,,,,,,,,,,4.316515596513781,41.0,7.834710743801651,13782.584253846335,0.5700000000000001,18.907215764457494,17.39155011971793,20.56125054376912,13.648050184174993,54714368.0,69736.0,10.0,3.727272727272727,13782.095779750996,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,13782.584253846335,4.316515596513781,10.657729725237957,11.932376329252913,13782.095779750996,18.907215764457494,13.648050184174993,20.56125054376912,31.79190542240665,13782.584253846338,12.052842531138756,13782.095779750998,,17.39155011971793,,,,,,,
295,14,15,5000,100000,1e-08,4.999999999999999e-09,0.001,136,33,27,263541056,True,False,False,True,,,,,,,,,,,,4.316515596513781,41.0,7.834710743801651,13782.584253846335,0.53,18.907215764457494,17.39155011971793,20.56125054376912,13.648050184174993,55115776.0,69736.0,10.0,3.727272727272727,13782.095779750996,,,,,,,,,,,148.7,,3234.2,,,"0,20,40,60,80,100,120,140,160,180",,227926016.0,56540.8,,,True,,,,,,,,,,,,,,,13782.584253846335,4.316515596513781,10.657729725237957,11.932376329252913,13782.095779750996,18.907215764457494,13.648050184174993,20.56125054376912,31.79190542240665,13782.584253846338,12.052842531138756,13782.095779750998,,17.39155011971793,51286.91431421775,51998.32037904802,14.569324639292239,21.418581199692234,19.269238,4.455638,17.657978
296,14,15,5000,100000,1e-08,4.999999999999999e-09,0.01,136,33,27,263541056,False,False,True,True,,,,,,,,,,,,4.316515596513781,41.0,7.834710743801651,13782.584253846335,0.5599999999999999,18.907215764457494,17.39155011971793,20.56125054376912,13.648050184174993,55255040.0,69736.0,10.0,3.727272727272727,13782.095779750996,3.65663,,17.791728501989464,,0.99,15.76494,14.07509,12.806451175452823,63229952.0,,,,,,,,,,,,,True,,,,,,,,14.07509,15.76494,17.79172850198946,3.6566300000000003,12.806451175452823,,,13782.584253846335,4.316515596513781,10.657729725237957,11.932376329252913,13782.095779750996,18.907215764457494,13.648050184174993,20.56125054376912,31.79190542240665,13782.584253846338,12.052842531138756,13782.095779750998,,17.39155011971793,,,,,,,
297,14,15,5000,100000,1e-08,1.4898859031336945e-08,0.0,192,55,97,1640504192,False,False,False,True,,,,,,,,,,,,2.115727182922492,98.0,16.522372528616028,17187.883917649793,0.6100000000000001,8.874058632237155,7.718416327588874,12.426560661535685,9.6585985889125,55369728.0,71784.0,25.0,3.161290322580645,17187.386722978532,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,17187.883917649793,2.115727182922492,6.791779454337499,7.830196010621588,17187.386722978532,8.874058632237155,9.6585985889125,12.426560661535685,12.143511744036248,17187.883917649793,8.562642206193326,17187.386722978536,,7.718416327588874,,,,,,,
298,14,15,5000,100000,1e-08,1.4898859031336945e-08,0.001,192,55,97,1640504192,False,False,False,True,,,,,,,,,,,,2.115727182922492,98.0,16.522372528616028,17187.883917649793,0.5700000000000001,8.874058632237155,7.718416327588874,12.426560661535685,9.6585985889125,55123968.0,71784.0,25.0,3.161290322580645,17187.386722978532,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,17187.883917649793,2.115727182922492,6.791779454337499,7.830196010621588,17187.386722978532,8.874058632237155,9.6585985889125,12.426560661535685,12.143511744036248,17187.883917649793,8.562642206193326,17187.386722978536,,7.718416327588874,,,,,,,
299,14,15,5000,100000,1e-08,1.4898859031336945e-08,0.01,192,55,97,1640504192,False,False,False,True,,,,,,,,,,,,2.768703933431592,118.0,25.575442247658692,17188.467997807726,0.46,11.979772368571643,10.78101086432739,15.041617481435358,10.993787152023275,55164928.0,71784.0,31.0,3.806451612903226,17188.05628630272,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,17188.467997807726,2.768703933431592,8.844028764749538,9.792655554331217,17188.05628630272,11.979772368571643,10.993787152023275,15.041617481435358,17.490526017364335,17188.467997807733,9.738845705662074,17188.056286302726,,10.78101086432739,,,,,,,
300,14,15,5000,100000,1e-08,4.439520008713e-08,0.0,190,51,329,1905147405,False,False,True,True,,,,,,,,,,,,2.2992744388262567,156.0,22.515555555555547,17099.003079973583,0.62,8.014165463070325,7.413004740679816,13.49846955024081,9.889256961146511,55558144.0,74420.0,33.0,3.466666666666667,17098.843497488117,,,,,6.26,,,,226205696.0,,,,,,,,,,,,,True,,,,,,,,5.6786,7.03847,12.34398855634956,1.63305,11.29578252544699,,,17099.003079973583,2.2992744388262567,6.2492837791115035,6.700229914743309,17098.843497488117,8.014165463070325,9.889256961146511,13.49846955024081,15.227672962094395,17099.003079973583,9.126401730108164,17098.843497488117,,7.413004740679816,,,,,,,
301,14,15,5000,100000,1e-08,4.439520008713e-08,0.001,190,51,329,1905147405,False,False,False,True,,,,,,,,,,,,2.2992744388262567,156.0,22.515555555555547,17099.003079973583,0.5700000000000001,8.014165463070325,7.413004740679816,13.49846955024081,9.889256961146511,55328768.0,74420.0,33.0,3.466666666666667,17098.843497488117,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,17099.003079973583,2.2992744388262567,6.2492837791115035,6.700229914743309,17098.843497488117,8.014165463070325,9.889256961146511,13.49846955024081,15.227672962094395,17099.003079973583,9.126401730108164,17098.843497488117,,7.413004740679816,,,,,,,
302,14,15,5000,100000,1e-08,4.439520008713e-08,0.01,190,51,329,1905147405,False,False,True,True,,,,,,,,,,,,2.147524718661366,239.0,60.86182131571386,17098.821633333082,0.63,8.54012321462913,7.842732087218484,14.461642701419821,10.421146311716765,55431168.0,76468.0,61.0,4.050847457627119,17098.67312521144,2.1887699999999994,,15.060345125889855,,5.88,8.734210000000001,7.589469999999999,11.785295543675721,217268224.0,,,,,,,,,,,,,True,,,,,,,,7.5894699999999995,8.734210000000001,15.060345125889855,2.18877,11.785295543675726,,,17098.821633333082,2.147524718661366,6.4117740190006085,6.959391583045552,17098.67312521144,8.54012321462913,10.421146311716765,14.461642701419821,17.074637340034663,17098.821633333082,10.047478949879196,17098.67312521144,1.2248465364869774,7.842732087218484,,,,,,,
303,14,15,5000,100000,1e-08,1.3228756555322952e-07,0.0,256,69,996,476754817,True,False,True,True,,,,,,,,,,,,1.2161219039629243,272.0,24.85068411659726,18649.92357880183,0.56,3.7369828807347436,3.4824027076007336,7.4762052900599985,5.043649020274218,56209408.0,88212.0,47.0,3.317073170731707,18649.71635992546,,,,,12.6,,,,560787456.0,0.876136,212.2,59019.5784176278,3303.09,2.63044,2.232284,"0,20,40,60,80,100,120,140,160,180",4.31704917462008,152231936.0,57564.8,5.173813314927551,58419.35738616768,True,,,,,,,,2.98179,4.22367,6.71097832397585,1.06627,7.823750312562533,,,18649.92357880183,1.2161219039629243,3.362801533057784,3.609012621037521,18649.71635992546,3.7369828807347436,5.043649020274218,7.4762052900599985,7.524005016946959,18649.92357880183,4.8360540793046995,18649.71635992546,1.0431944903557284,3.4824027076007336,58419.357386167685,59019.5784176278,4.317049174620079,5.173813314927551,2.63044,0.876136,2.232284
304,14,15,5000,100000,1e-08,1.3228756555322952e-07,0.001,256,69,996,476754817,False,True,False,True,1.713011592912752,248.0,18446.18157108891,0.0,6.98598532780437,4.587026176774834,9.712166032163307,13.059219163304885,2142208.0,92044.0,18443.676427223247,1.4223614394475559,295.0,32.17842970521542,18649.871993089757,0.75,4.166565824572814,3.8912861575302538,7.939834856896772,5.0724584811946185,55959552.0,88580.0,54.0,3.511904761904762,18649.665560429217,,,,,,,,,,,,,,,,,,,,,,True,4.587026176774833,1.7130115929127518,18443.676427223243,6.985985327804368,13.059219163304885,9.712166032163305,18446.181571088917,,,,,,,,18649.871993089757,1.4223614394475559,3.7533741431223926,4.013745857719828,18649.665560429217,4.166565824572814,5.0724584811946185,7.939834856896772,8.186311161409261,18649.871993089757,4.868274186580988,18649.665560429225,1.2930247246811215,3.8912861575302538,,,,,,,
305,14,15,5000,100000,1e-08,1.3228756555322952e-07,0.01,256,69,996,476754817,False,False,False,True,,,,,,,,,,,,1.8817826896282868,592.0,126.88699852972064,18649.430667549343,0.53,5.6772194844741115,5.2940066214774815,10.153327275598484,5.882101145784111,56631296.0,95380.0,134.0,4.2898550724637685,18649.2499989302,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,18649.430667549343,1.8817826896282868,4.890338307863941,5.193097607894309,18649.2499989302,5.6772194844741115,5.882101145784111,10.153327275598484,10.195523787078288,18649.430667549343,5.385154821263376,18649.2499989302,1.7467839143676995,5.2940066214774815,,,,,,,
306,14,15,5000,100000,1e-08,3.941867581552624e-07,0.0,267,78,4100,1389695619,False,False,False,True,,,,,,,,,,,,0.43388264128047177,344.0,27.606305267204924,26072.899930844254,1.29,1.1173565982123654,1.0303372353677207,2.7377162798289847,1.9538419885623783,59363328.0,133781.0,54.0,3.372549019607843,26072.84237823309,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,26072.899930844254,0.43388264128047177,1.01968668139106,1.1030085080022156,26072.84237823309,1.1173565982123654,1.9538419885623783,2.7377162798289847,2.7444392920649143,26072.899930844247,1.9109202973752053,26072.84237823309,0.4112512117434781,1.0303372353677207,,,,,,,
307,14,15,5000,100000,1e-08,3.941867581552624e-07,0.001,267,78,4100,1389695619,False,False,False,True,,,,,,,,,,,,0.5472437007229858,469.0,50.02649600000001,26072.923986633286,1.27,1.4904582959391224,1.3813877589710448,3.361528381576773,2.3140746368622365,59191296.0,138342.0,79.0,3.752,26072.86643402214,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,26072.923986633286,0.5472437007229858,1.3010911892901609,1.3969641621292987,26072.86643402214,1.4904582959391224,2.3140746368622365,3.361528381576773,3.4257102208189165,26072.92398663329,2.2389884581628925,26072.86643402214,0.3413160224045175,1.3813877589710448,,,,,,,
308,14,15,5000,100000,1e-08,3.941867581552624e-07,0.01,267,78,4100,1389695619,True,False,False,True,,,,,,,,,,,,1.2485499509297742,1711.0,435.50536331360945,26073.056256734428,1.1800000000000002,3.797148936874741,3.5218724109942565,7.0781212329962875,4.580131063511752,60579840.0,166206.0,373.0,5.264615384615385,26073.004103985342,,,,,,,,,,0.48768999999999996,263.5,75213.23824703523,3108.86,1.275368,1.104248,"0,20,40,60,80,100,120,140,160,180",2.4993078165901244,157630464.0,59545.6,3.011660475484696,74911.1254927227,True,,,,,,,,,,,,,,,26073.056256734428,1.2485499509297742,3.1689327334915443,3.379052681097293,26073.004103985342,3.797148936874741,4.580131063511752,7.0781212329962875,7.820962923449199,26073.056256734435,4.19290474303948,26073.004103985342,0.8363831685429258,3.5218724109942565,74911.12549272267,75213.23824703523,2.499307816590124,3.011660475484696,1.2753679999999998,0.48768999999999996,1.104248
309,14,15,5000,100000,1e-08,1.1745865883549928e-06,0.0,179,47,8178,687209714,True,False,False,True,,,,,,,,,,,,0.18353755934883287,237.0,14.796471329552615,17541.364391006762,1.58,0.5481063183496514,0.4053313995703648,1.2104106047837129,1.24006757884945,64569344.0,194580.0,30.0,3.4347826086956523,17541.35659783805,,,,,,,,,,0.21686399999999997,166.1,48883.43653285782,4431.480000000001,0.8242299999999999,0.4639,"0,20,40,60,80,100,120,140,160,180",2.164225478601988,159711232.0,57360.0,1.417466904223009,48688.446303377685,True,,,,,,,,,,,,,,,17541.364391006762,0.18353755934883287,0.3979356662760664,0.4936819864459359,17541.35659783805,0.5481063183496514,1.24006757884945,1.2104106047837129,1.2457906317794651,17541.364391006762,1.4115377197775658,17541.35659783805,0.17231634795088344,0.4053313995703648,48688.446303377714,48883.43653285781,2.1642254786019874,1.4174669042230092,0.8242299999999999,0.21686399999999997,0.4639
310,14,15,5000,100000,1e-08,1.1745865883549928e-06,0.001,179,47,8178,687209714,True,False,False,True,,,,,,,,,,,,0.3617714160797364,440.0,40.34820115674936,17541.39541489646,1.94,1.0245811434956091,0.884099961260006,2.3072144232920406,1.7404844108654285,64229376.0,199580.0,60.0,4.356435643564357,17541.387607438865,,,,,,,,,,,168.3,,4684.17,,,"0,20,40,60,80,100,120,140,160,180",,162443264.0,57360.0,,,True,,,,,,,,,,,,,,,17541.39541489646,0.3617714160797364,0.7733827541827247,0.8775105134324788,17541.387607438865,1.0245811434956091,1.7404844108654285,2.3072144232920406,2.709279734435877,17541.39541489646,1.9046146467420164,17541.38760743886,0.21184359816518886,0.884099961260006,48926.167919809915,49116.75979757284,1.9092571632366133,0.7131185074408648,0.57297,0.101271,0.226856
311,14,15,5000,100000,1e-08,1.1745865883549928e-06,0.01,179,47,8178,687209714,False,True,False,True,2.5979092127966834,4051.0,17015.639962500343,0.4,11.779194700786602,8.394690432961365,13.202816683491305,17.17502862185852,2711552.0,312429.0,16992.530178682242,1.4167521207051623,2698.0,613.4465971282012,17541.678903024578,2.08,4.5098027095800965,4.1710922446455685,7.825095216877804,4.9162664102092775,65843200.0,251713.0,519.0,5.890829694323144,17541.648874726354,,,,,,,,,,,,,,,,,,,,,,True,8.394690432961363,2.5979092127966834,16992.530178682246,11.779194700786602,17.175028621858516,13.202816683491301,17015.63996250035,,,,,,,,17541.678903024578,1.4167521207051623,3.562844966522524,3.8359555838325226,17541.648874726354,4.5098027095800965,4.9162664102092775,7.825095216877804,8.832023784390303,17541.678903024575,4.704063675894166,17541.64887472636,0.6766868540865713,4.1710922446455685,,,,,,,
312,14,15,5000,100000,1e-08,3.5000000000000016e-06,0.0,224,61,21919,338142864,False,True,False,True,0.16446305918551746,244.0,15554.544019292669,0.1,2.0364138875146445,0.43246805199424976,1.2018607781925577,6.436737953914144,4280320.0,471354.0,15551.488556403445,0.2299347355113289,330.0,37.53073300326047,15750.354811100813,3.11,0.7708791712501093,0.6430618985760805,1.782399565171853,1.7808657977981928,83779584.0,406788.0,57.0,3.6263736263736255,15750.29894011805,,,,,,,,,,,,,,,,,,,,,,True,0.4324680519942497,0.16446305918551749,15551.488556403447,2.0364138875146445,6.436737953914143,1.2018607781925577,15554.544019292673,,,,,,,,15750.354811100811,0.2299347355113289,0.5475061130920006,0.6655183073757799,15750.29894011805,0.7708791712501093,1.7808657977981928,1.782399565171853,2.1559004995712927,15750.354811100808,1.6077923564187142,15750.298940118051,0.11288534869919198,0.6430618985760805,,,,,,,
313,14,15,5000,100000,1e-08,3.5000000000000016e-06,0.001,224,61,21919,338142864,False,False,True,True,,,,,,,,,,,,0.28867702256916306,861.0,140.30810573282855,15750.389721260175,3.82,0.9231590162808516,0.7792411529241136,2.055537752470689,1.9580845400924507,83386368.0,422120.0,152.0,5.005813953488372,15750.33354113662,0.34562999999999994,,2.6878858726338266,,190.25,2.88595,1.08435,8.349354691856714,9036349440.0,,,,,,,,,,,,,True,,,,,,,,1.08435,2.88595,2.687885872633826,0.34563,8.349354691856714,,,15750.389721260175,0.28867702256916306,0.695671399347235,0.8297823190343193,15750.33354113662,0.9231590162808516,1.9580845400924507,2.055537752470689,2.609749010372859,15750.38972126018,1.904468957470592,15750.33354113662,0.14437151173603094,0.7792411529241136,,,,,,,
314,14,15,5000,100000,1e-08,3.5000000000000016e-06,0.01,224,61,21919,338142864,False,False,True,True,,,,,,,,,,,,1.28744565300716,5460.0,1481.411979753718,15750.192412016342,4.38,4.233820590477201,3.804248148005248,8.036670413283764,6.687389032189299,86536192.0,533405.0,1093.0,6.476868327402135,15750.1851183375,1.2198050000000005,,7.9989183495344625,,73.33999999999997,5.4664,3.7211800000000004,10.632981248792817,2965098496.0,,,,,,,,,,,,,True,,,,,,,,3.7211800000000004,5.4664,7.998918349534462,1.219805,10.632981248792813,,,15750.192412016342,1.28744565300716,3.3061791032620427,3.6014733661906524,15750.1851183375,4.233820590477201,6.687389032189299,8.036670413283764,8.828175480893352,15750.192412016346,5.730647003758488,15750.185118337498,0.81598870211496,3.804248148005248,,,,,,,
315,15,15,5000,100000,1e-08,4.999999999999999e-09,0.0,244,68,36,558402106,False,False,True,True,,,,,,,,,,,,4.206550111388617,64.0,7.625,18364.32183380076,0.5,18.21886590249764,16.626081254152144,20.25316869716748,16.728788579975646,54968320.0,69736.0,13.0,4.0,18364.028490560744,3.3036800000000004,,18.14489070598302,,0.99,13.92126,12.1413,15.619970734727463,62119936.0,,,,,,,,,,,,,True,,,,,,,,12.1413,13.92126,18.14489070598302,3.3036800000000004,15.619970734727461,,,18364.321833800757,4.206550111388617,12.023577152927404,13.214454889630378,18364.028490560744,18.218865902497637,16.728788579975646,20.25316869716748,25.921795371849512,18364.321833800757,13.236822987492552,18364.028490560748,,16.626081254152144,,,,,,,
316,15,15,5000,100000,1e-08,4.999999999999999e-09,0.001,244,68,36,558402106,False,True,False,True,3.663818285972772,64.0,18298.21120625482,0.0,15.350615277623785,13.594294803665404,17.265634408888058,14.090675944934056,2048000.0,69736.0,18297.61865050494,4.206550111388617,64.0,7.625,18364.32183380076,0.55,18.21886590249764,16.626081254152144,20.25316869716748,16.728788579975646,55242752.0,69736.0,13.0,4.0,18364.028490560744,,,,,,,,,,,,,,,,,,,,,,True,13.594294803665404,3.6638182859727695,18297.61865050494,15.350615277623787,14.090675944934054,17.26563440888806,18298.211206254826,,,,,,,,18364.321833800757,4.206550111388617,12.023577152927404,13.214454889630378,18364.028490560744,18.218865902497637,16.728788579975646,20.25316869716748,25.921795371849512,18364.321833800757,13.236822987492552,18364.028490560748,,16.626081254152144,,,,,,,
317,15,15,5000,100000,1e-08,4.999999999999999e-09,0.01,244,68,36,558402106,False,True,False,True,,64.0,,0.0,,,,,2109440.0,69736.0,,4.275629828199955,65.0,7.43359375,18365.3027948088,0.51,18.390391393524162,16.917032373112107,20.31407147708666,16.281913265306912,54992896.0,69736.0,13.0,4.0625,18365.0609351418,,,,,,,,,,,,,,,,,,,,,,True,14.12219231040612,3.893374422336491,18298.7749988583,16.02605621241896,14.473960021528969,16.755462595082417,18299.12743997173,,,,,,,,18365.3027948088,4.275629828199955,12.3228980103405,13.4108086010293,18365.0609351418,18.390391393524162,16.281913265306912,20.31407147708666,25.93348409844745,18365.3027948088,13.253082607893104,18365.0609351418,,16.917032373112107,,,,,,,
318,15,15,5000,100000,1e-08,1.4898859031336945e-08,0.0,193,51,74,1332904594,False,False,True,True,,,,,,,,,,,,2.9839067669575625,83.0,12.883401920438962,14486.882448671024,0.38,11.125225064285042,9.611663892889263,14.573310884373756,12.299419290436079,54845440.0,69736.0,21.0,3.0740740740740735,14486.882448671024,3.12765,,13.545540151677706,,1.58,10.411509999999998,8.509929999999999,12.764662106078884,68096000.0,,,,,,,,,,,,,True,,,,,,,,8.50993,10.41151,13.545540151677706,3.12765,12.764662106078882,,,14486.882448671024,2.9839067669575625,8.133101967269521,9.13310196726952,14486.882448671024,11.125225064285042,12.299419290436079,14.573310884373756,15.938225232305836,14486.882448671024,12.413013047427347,14486.882448671024,,9.611663892889263,,,,,,,
